FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY
74,2024-08-09T18:36:40.8005504+03:30,6,-49,66,20,27,8,-13,83,-0.440417528,0.09552398,1.99735439,-0.0145787364,-0.3067583,2.4136498,-0.5184162,0.1395352,2.188173,-0.0314058065,-0.110897511,2.505173,-0.393599331,0.171488523,2.428595,-0.0913395658,0.145287484,2.53583384,0,0,0,0,0,0,0,0,0,0,0,0
75,2024-08-09T18:36:40.8336316+03:30,8,-49,66,20,27,8,-13,83,-0.438945085,0.08888145,1.99458742,-0.01411673,-0.3070166,2.41362643,-0.516560435,0.13759023,2.18654418,-0.0312037133,-0.111028247,2.50482941,-0.393805683,0.171311662,2.428452,-0.09130165,0.145239428,2.535496,0,0,0,0,0,0,0,0,0,0,0,0
76,2024-08-09T18:36:40.8637890+03:30,9,-48,66,20,26,8,-13,83,-0.436881244,0.08227264,1.9912343,-0.0136721153,-0.307227135,2.413645,-0.5147093,0.135132492,2.18548918,-0.0310227461,-0.111106575,2.50451016,-0.394015163,0.171138749,2.42835021,-0.09126274,0.145173639,2.53510833,0,0,0,0,0,0,0,0,0,0,0,0
77,2024-08-09T18:36:40.8966519+03:30,9,-47,66,19,26,9,-13,83,-0.436198741,0.07591068,1.98892319,-0.0133572808,-0.3073529,2.413599,-0.5131247,0.1323207,2.184941,-0.03086237,-0.111127004,2.50422025,-0.394240618,0.1709755,2.4283042,-0.09122216,0.145091444,2.53470325,0,0,0,0,0,0,0,0,0,0,0,0
78,2024-08-09T18:36:40.9324234+03:30,9,-46,66,19,25,10,-13,83,-0.435033232,0.06931528,1.98625338,-0.0131297382,-0.3074214,2.41351771,-0.5121689,0.129314691,2.1844573,-0.0307195,-0.111107185,2.50395656,-0.394492656,0.170807928,2.42830348,-0.09118268,0.145022392,2.534301,0,0,0,0,0,0,0,0,0,0,0,0
79,2024-08-09T18:36:40.9621561+03:30,10,-46,66,19,25,10,-13,83,-0.433677047,0.06265813,1.98336017,-0.0129499016,-0.307444453,2.41344118,-0.5117356,0.126328543,2.18397117,-0.0305920374,-0.111046985,2.503722,-0.394757926,0.170635223,2.42833447,-0.09114189,0.144965857,2.53391361,0,0,0,0,0,0,0,0,0,0,0,0
80,2024-08-09T18:36:40.9958849+03:30,10,-46,66,19,25,11,-13,83,-0.4322008,0.05613353,1.98040354,-0.0128461607,-0.307426721,2.41333151,-0.5121431,0.123348422,2.183508,-0.0304767415,-0.110959575,2.50350785,-0.395032346,0.170456633,2.42839146,-0.09107341,0.144900456,2.53358,0,0,0,0,0,0,0,0,0,0,0,0
81,2024-08-09T18:36:41.0299874+03:30,9,-46,66,19,25,12,-13,83,-0.431036472,0.05010621,1.97752464,-0.0128069315,-0.3073528,2.41321135,-0.5115275,0.119886741,2.18229747,-0.0303407274,-0.110824212,2.50333285,-0.395316035,0.170267835,2.42847323,-0.09095218,0.1448423,2.5334084,0,0,0,0,0,0,0,0,0,0,0,0
82,2024-08-09T18:36:41.0606518+03:30,10,-46,66,19,25,12,-13,83,-0.431214541,0.0447860844,1.977308,-0.0127922008,-0.307243526,2.41308832,-0.511133,0.116694912,2.18310046,-0.0301939975,-0.110661954,2.50318575,-0.39560166,0.1700491,2.42856336,-0.0908064246,0.144811273,2.53331637,0,0,0,0,0,0,0,0,0,0,0,0
83,2024-08-09T18:36:41.0959157+03:30,9,-45,66,19,25,13,-13,83,-0.431118816,0.03943863,1.97691107,-0.0127717536,-0.307109743,2.41298366,-0.5104869,0.113548793,2.185047,-0.0300449152,-0.11047481,2.50305128,-0.3958824,0.169801921,2.42865849,-0.09065316,0.144811228,2.53324127,0,0,0,0,0,0,0,0,0,0,0,0
84,2024-08-09T18:36:41.1262718+03:30,8,-45,66,19,25,14,-13,83,-0.431004882,0.0342323557,1.976585,-0.0127366455,-0.30696106,2.41289973,-0.5105226,0.110234,2.18776536,-0.0298946425,-0.110271282,2.50292516,-0.3961902,0.169458389,2.42872167,-0.0905130059,0.144820392,2.53311729,0,0,0,0,0,0,0,0,0,0,0,0
85,2024-08-09T18:36:41.1631408+03:30,7,-45,65,19,25,15,-13,83,-0.4310172,0.0290774964,1.97628438,-0.0126961451,-0.3067968,2.41282845,-0.510940433,0.106884472,2.19090748,-0.0297281072,-0.110054605,2.50281286,-0.3965145,0.169027448,2.42875361,-0.09038571,0.14483729,2.532959,0,0,0,0,0,0,0,0,0,0,0,0
86,2024-08-09T18:36:41.1950136+03:30,5,-44,65,19,25,16,-13,83,-0.431035638,0.02390112,1.97574222,-0.0126484744,-0.306625068,2.412771,-0.510866761,0.103224993,2.19352269,-0.0295516159,-0.109830536,2.50270844,-0.396838576,0.168534234,2.42877,-0.09026879,0.144864663,2.53277922,0,0,0,0,0,0,0,0,0,0,0,0
87,2024-08-09T18:36:41.2302749+03:30,4,-44,65,19,25,17,-13,83,-0.4311793,0.0193144884,1.97761726,-0.0125946682,-0.306446254,2.41272545,-0.5107156,0.09916815,2.19711137,-0.0293691959,-0.109602675,2.502612,-0.397150069,0.168004319,2.42878914,-0.09015625,0.144908428,2.53258967,0,0,0,0,0,0,0,0,0,0,0,0
88,2024-08-09T18:36:41.2645885+03:30,3,-43,65,19,25,18,-13,83,-0.431511521,0.0143788783,1.9785074,-0.0125312181,-0.3062679,2.41268468,-0.5100568,0.0948236361,2.20015717,-0.0291923452,-0.109372251,2.50249958,-0.397421718,0.167315125,2.428706,-0.0900611356,0.144980565,2.53234982,0,0,0,0,0,0,0,0,0,0,0,0
89,2024-08-09T18:36:41.2993164+03:30,2,-43,65,19,25,19,-13,83,-0.431547016,0.008941561,1.980549,-0.0124721806,-0.306080669,2.41261983,-0.5089826,0.090289,2.20279646,-0.0290114377,-0.1091403,2.50237465,-0.397656828,0.166478321,2.42852473,-0.08997104,0.145068139,2.53209114,0,0,0,0,0,0,0,0,0,0,0,0
90,2024-08-09T18:36:41.3301702+03:30,0,-43,65,19,25,20,-13,83,-0.431742519,0.003565157,1.9830929,-0.012428009,-0.3058862,2.41253376,-0.507487535,0.08552705,2.20527267,-0.0288367253,-0.108901769,2.50222373,-0.3978454,0.16554372,2.42827225,-0.08988773,0.145173535,2.53179145,0,0,0,0,0,0,0,0,0,0,0,0
91,2024-08-09T18:36:41.3680759+03:30,-1,-42,65,19,25,21,-13,83,-0.432724178,-0.00138973491,1.98597658,-0.0123832934,-0.3056868,2.4124248,-0.5055573,0.08037788,2.207967,-0.0286681838,-0.108664848,2.50205731,-0.397985131,0.164535508,2.427966,-0.08980087,0.145289332,2.53149033,0,0,0,0,0,0,0,0,0,0,0,0
92,2024-08-09T18:36:41.3997366+03:30,-3,-40,65,19,24,22,-13,83,-0.434211046,-0.005985608,1.98907292,-0.012333137,-0.305492818,2.41229963,-0.5033767,0.07504999,2.210801,-0.02850505,-0.108437456,2.5018754,-0.398076355,0.163487017,2.42762184,-0.0897152945,0.145411581,2.53119683,0,0,0,0,0,0,0,0,0,0,0,0
93,2024-08-09T18:36:41.4325868+03:30,-5,-40,65,19,24,23,-13,83,-0.4359646,-0.0104450043,1.99231422,-0.0123179313,-0.3053001,2.41212726,-0.5010961,0.0697355941,2.21367049,-0.02833903,-0.10822811,2.50168872,-0.398130685,0.1624335,2.42726088,-0.08963284,0.145531133,2.53091335,0,0,0,0,0,0,0,0,0,0,0,0
94,2024-08-09T18:36:41.4642130+03:30,-8,-38,62,20,23,25,-14,83,-0.437612832,-0.0150731811,1.994059,-0.01231891,-0.305112749,2.4119184,-0.498735726,0.0640112,2.215027,-0.0281602219,-0.10804335,2.501507,-0.398157865,0.161397,2.42689943,-0.08954962,0.1456391,2.530653,0,0,0,0,0,0,0,0,0,0,0,0
95,2024-08-09T18:36:41.4960699+03:30,-11,-37,62,20,23,26,-14,83,-0.439837068,-0.018213775,1.99759829,-0.0123288678,-0.304933935,2.41169119,-0.496122926,0.0576993376,2.21835327,-0.0279737357,-0.107880719,2.50132966,-0.398167759,0.160388663,2.42654538,-0.08946577,0.145733625,2.530415,0,0,0,0,0,0,0,0,0,0,0,0
96,2024-08-09T18:36:41.5301422+03:30,-16,-36,62,20,22,28,-14,83,-0.441424638,-0.0220979825,2.00037432,-0.012340094,-0.3047692,2.41145968,-0.4938393,0.05197962,2.22156382,-0.0277842674,-0.107736424,2.50114822,-0.398157179,0.1594214,2.4262054,-0.0893836543,0.145817846,2.53019834,0,0,0,0,0,0,0,0,0,0,0,0
97,2024-08-09T18:36:41.5637940+03:30,-18,-36,62,20,22,29,-14,83,-0.4425796,-0.0263967086,2.00257421,-0.0123471292,-0.3046181,2.41123867,-0.49193877,0.0468033962,2.22501874,-0.0275978446,-0.107600808,2.500954,-0.398110926,0.158500627,2.425887,-0.08930522,0.145889908,2.52998137,0,0,0,0,0,0,0,0,0,0,0,0
98,2024-08-09T18:36:41.5950110+03:30,-21,-35,61,20,22,30,-14,83,-0.44343403,-0.0308837146,2.00435662,-0.0123482915,-0.304472476,2.41103768,-0.490419149,0.0419941545,2.2287724,-0.0274187624,-0.107466348,2.500757,-0.398034215,0.157631189,2.425598,-0.08925512,0.145945653,2.52971721,0,0,0,0,0,0,0,0,0,0,0,0
99,2024-08-09T18:36:41.6286053+03:30,-24,-36,63,21,22,32,-14,84,-0.444087654,-0.0354366675,2.005827,-0.0123398434,-0.3043321,2.410863,-0.489183962,0.037555743,2.232636,-0.0272595417,-0.107329644,2.500553,-0.397930235,0.156820849,2.42534184,-0.08923107,0.145990357,2.5294075,0,0,0,0,0,0,0,0,0,0,0,0
100,2024-08-09T18:36:41.6579190+03:30,-26,-36,63,21,22,33,-14,84,-0.4445816,-0.040028464,2.007143,-0.0123192519,-0.3042101,2.41071439,-0.488147467,0.0334328339,2.23651457,-0.027124811,-0.10719987,2.50033045,-0.397815257,0.156064183,2.42512131,-0.0892222151,0.145981669,2.52903247,0,0,0,0,0,0,0,0,0,0,0,0
101,2024-08-09T18:36:41.6950106+03:30,-28,-36,63,21,22,34,-14,84,-0.4449546,-0.0445358641,2.008328,-0.0122850481,-0.304115444,2.41058683,-0.4873218,0.029564308,2.2404418,-0.0270175859,-0.107084304,2.50007868,-0.397683233,0.155360147,2.424933,-0.08922389,0.145938188,2.52862453,0,0,0,0,0,0,0,0,0,0,0,0
102,2024-08-09T18:36:41.7277774+03:30,-32,-36,63,21,22,36,-14,84,-0.445164442,-0.0489690341,2.00971055,-0.0122330049,-0.3040386,2.41048384,-0.486667663,0.0259466246,2.24433923,-0.0269375872,-0.106973946,2.499802,-0.39754644,0.154708,2.42477751,-0.08924286,0.145897552,2.528218,0,0,0,0,0,0,0,0,0,0,0,0
103,2024-08-09T18:36:41.7622589+03:30,-33,-37,63,21,22,37,-14,84,-0.4448015,-0.05387159,2.01335454,-0.0121665346,-0.303973883,2.4104023,-0.4862441,0.0225486755,2.24826479,-0.0268758144,-0.106869794,2.49951816,-0.397412866,0.154105291,2.42465162,-0.0892746,0.145863116,2.527822,0,0,0,0,0,0,0,0,0,0,0,0
104,2024-08-09T18:36:41.7959811+03:30,-33,-37,62,21,22,38,-14,84,-0.444126368,-0.0587573871,2.018396,-0.0120928688,-0.303907216,2.41034341,-0.486030936,0.01931202,2.252277,-0.0268248916,-0.106759928,2.49923682,-0.397288322,0.153551608,2.42455482,-0.0893115252,0.145864353,2.52751,0,0,0,0,0,0,0,0,0,0,0,0
105,2024-08-09T18:36:41.8317903+03:30,-34,-37,62,21,22,39,-14,84,-0.443434149,-0.06332957,2.02417159,-0.0120229963,-0.303842247,2.41029358,-0.485921383,0.0161590725,2.25640249,-0.0267740581,-0.106653,2.49896336,-0.397170544,0.153044641,2.4244833,-0.08935046,0.145888954,2.52726221,0,0,0,0,0,0,0,0,0,0,0,0
106,2024-08-09T18:36:41.8618475+03:30,-34,-38,62,21,22,40,-14,84,-0.442866385,-0.06777903,2.03041339,-0.0119485557,-0.303774923,2.4102478,-0.485898,0.0131264469,2.260557,-0.0267259367,-0.106549054,2.498702,-0.397068053,0.152583688,2.42444563,-0.08938787,0.14592737,2.52705836,0,0,0,0,0,0,0,0,0,0,0,0
107,2024-08-09T18:36:41.8981592+03:30,-35,-40,62,21,23,42,-14,84,-0.4423821,-0.07223792,2.03693962,-0.0118716164,-0.303705066,2.41020536,-0.485955656,0.0102595994,2.26462674,-0.0266778264,-0.106448919,2.498457,-0.396985143,0.152162164,2.42443466,-0.0894226059,0.145971239,2.52688837,0,0,0,0,0,0,0,0,0,0,0,0
108,2024-08-09T18:36:41.9300579+03:30,-36,-40,62,20,23,43,-14,84,-0.442069858,-0.07715894,2.04328775,-0.0117902718,-0.303635538,2.410167,-0.4859808,0.00739632873,2.26812816,-0.0266282242,-0.106352672,2.49822354,-0.396916032,0.151772663,2.42444158,-0.08945497,0.146015435,2.52675414,0,0,0,0,0,0,0,0,0,0,0,0
109,2024-08-09T18:36:41.9666380+03:30,-36,-40,62,20,23,44,-14,84,-0.442035526,-0.08237478,2.04937315,-0.0117070507,-0.303568453,2.410129,-0.485985428,0.00457706628,2.27115583,-0.0265799928,-0.106263243,2.49800229,-0.396854162,0.1514117,2.42445636,-0.08949325,0.146037966,2.52660751,0,0,0,0,0,0,0,0,0,0,0,0
110,2024-08-09T18:36:41.9990677+03:30,-36,-40,62,20,23,45,-14,84,-0.442242563,-0.08734138,2.05536318,-0.0116488142,-0.3034122,2.41011119,-0.486084,0.00192855287,2.27418613,-0.0264767222,-0.106093183,2.49783921,-0.396778315,0.151069939,2.424467,-0.08953774,0.146052942,2.52646017,0,0,0,0,0,0,0,0,0,0,0,0
111,2024-08-09T18:36:42.0305669+03:30,-36,-40,62,20,23,46,-14,84,-0.4427023,-0.09204656,2.06111217,-0.01160761,-0.303174347,2.41011143,-0.4861795,-0.000659717538,2.27720642,-0.02633906,-0.105851196,2.49773049,-0.396688074,0.150743216,2.42447329,-0.08959445,0.146082565,2.52629232,0,0,0,0,0,0,0,0,0,0,0,0
112,2024-08-09T18:36:42.0640801+03:30,-37,-41,62,20,23,47,-14,84,-0.443322241,-0.09661265,2.06668735,-0.0115846116,-0.3028511,2.4101274,-0.486297339,-0.00312333019,2.28015566,-0.0261393022,-0.105544828,2.49770665,-0.396590441,0.150433913,2.42447686,-0.08965046,0.1461179,2.52614522,0,0,0,0,0,0,0,0,0,0,0,0
113,2024-08-09T18:36:42.0951504+03:30,-37,-41,62,20,23,48,-14,84,-0.444036156,-0.101149388,2.071896,-0.01156027,-0.302500576,2.41014862,-0.486361533,-0.005566895,2.28284764,-0.0259411689,-0.105214991,2.49770045,-0.3964903,0.150143579,2.424479,-0.08970254,0.146142125,2.52598453,0,0,0,0,0,0,0,0,0,0,0,0
114,2024-08-09T18:36:42.1313188+03:30,-38,-41,62,20,23,49,-14,84,-0.445235133,-0.105110183,2.07684875,-0.0115320934,-0.302136183,2.410173,-0.4857471,-0.008541572,2.28605318,-0.0257530976,-0.104873285,2.49770212,-0.396386981,0.1498705,2.424478,-0.08976314,0.146175072,2.525789,0,0,0,0,0,0,0,0,0,0,0,0
115,2024-08-09T18:36:42.1625350+03:30,-39,-41,62,20,23,50,-14,84,-0.446463883,-0.1091304,2.0812974,-0.0115220882,-0.301799357,2.41013646,-0.4851553,-0.0115466937,2.2888968,-0.0256013572,-0.104563721,2.49765563,-0.396273,0.1496094,2.424471,-0.0898336843,0.146216825,2.52556157,0,0,0,0,0,0,0,0,0,0,0,0
116,2024-08-09T18:36:42.1961221+03:30,-40,-41,61,20,23,51,-14,84,-0.4476063,-0.11342597,2.08511329,-0.0115227709,-0.301486552,2.4100616,-0.484631032,-0.01462012,2.29109168,-0.0254769456,-0.104281425,2.49758148,-0.3961566,0.1493613,2.4244554,-0.08990875,0.146264955,2.52531576,0,0,0,0,0,0,0,0,0,0,0,0
117,2024-08-09T18:36:42.2286604+03:30,-41,-41,61,20,23,52,-14,84,-0.448676616,-0.1178677,2.088469,-0.0115280189,-0.301112145,2.40998888,-0.484164834,-0.0176518913,2.29280114,-0.0253606178,-0.103947982,2.49754143,-0.396040022,0.149129719,2.424433,-0.08999434,0.14633587,2.52505732,0,0,0,0,0,0,0,0,0,0,0,0
118,2024-08-09T18:36:42.2597299+03:30,-42,-39,61,21,22,52,-14,84,-0.449647754,-0.122293338,2.09166265,-0.01153794,-0.300721347,2.409913,-0.483798444,-0.0204521362,2.29426956,-0.025243815,-0.103608578,2.49753165,-0.395926356,0.148913085,2.42440367,-0.09008522,0.1464183,2.524795,0,0,0,0,0,0,0,0,0,0,0,0
119,2024-08-09T18:36:42.2939218+03:30,-43,-39,59,21,22,53,-15,84,-0.4505361,-0.126714557,2.09477329,-0.0115440376,-0.3003641,2.4098258,-0.4835201,-0.0230209138,2.295547,-0.0251366068,-0.103305608,2.497521,-0.395818263,0.148710355,2.42436934,-0.0901764855,0.146506146,2.524538,0,0,0,0,0,0,0,0,0,0,0,0
120,2024-08-09T18:36:42.3269790+03:30,-43,-39,59,21,22,54,-15,84,-0.451362163,-0.131085113,2.09776235,-0.0115395663,-0.300068825,2.40972614,-0.4832906,-0.02540572,2.29665732,-0.0250550155,-0.103060395,2.49748588,-0.395715654,0.1485241,2.424329,-0.09026637,0.146591678,2.52427983,0,0,0,0,0,0,0,0,0,0,0,0
121,2024-08-09T18:36:42.3626534+03:30,-43,-39,59,21,22,54,-15,84,-0.452118337,-0.1353825,2.10064077,-0.0115292463,-0.299820662,2.40962219,-0.483085334,-0.0276208241,2.29762626,-0.024990404,-0.102857411,2.49743485,-0.395621538,0.148355424,2.42428422,-0.09039465,0.146664679,2.52396178,0,0,0,0,0,0,0,0,0,0,0,0
122,2024-08-09T18:36:42.3956714+03:30,-43,-39,59,21,22,55,-15,84,-0.452793866,-0.139581785,2.10342216,-0.01151432,-0.299609274,2.40952,-0.482899427,-0.0296726748,2.29847765,-0.0249397065,-0.102685563,2.49737239,-0.395527959,0.148198932,2.42422628,-0.09054569,0.146706119,2.5235765,0,0,0,0,0,0,0,0,0,0,0,0
123,2024-08-09T18:36:42.4335747+03:30,-43,-38,59,21,22,55,-15,84,-0.4535648,-0.1434301,2.10610271,-0.0114919245,-0.299463779,2.409414,-0.4825003,-0.0316948742,2.299548,-0.0249114875,-0.10256619,2.49726987,-0.395440668,0.14805451,2.424157,-0.0907059,0.14672792,2.52315855,0,0,0,0,0,0,0,0,0,0,0,0
124,2024-08-09T18:36:42.4627668+03:30,-44,-38,59,21,22,56,-15,84,-0.454421639,-0.146970421,2.108686,-0.0114681087,-0.2993615,2.40930986,-0.481898546,-0.03369336,2.30079484,-0.02490076,-0.102479085,2.49714041,-0.395357162,0.147925034,2.424077,-0.090880774,0.146759555,2.52271152,0,0,0,0,0,0,0,0,0,0,0,0
125,2024-08-09T18:36:42.4994372+03:30,-44,-37,59,21,21,56,-15,84,-0.4552249,-0.1503665,2.11116052,-0.0114439735,-0.299289137,2.40921044,-0.4812914,-0.0355617143,2.30197549,-0.024905948,-0.102413431,2.49699378,-0.395280957,0.14780958,2.42398739,-0.09106026,0.146795616,2.52225757,0,0,0,0,0,0,0,0,0,0,0,0
126,2024-08-09T18:36:42.5305927+03:30,-45,-37,59,21,21,57,-15,84,-0.455955476,-0.153632477,2.11354518,-0.0114196874,-0.2992418,2.40911913,-0.480700076,-0.0372928232,2.30307984,-0.0249245949,-0.102363996,2.49683261,-0.395215124,0.14770712,2.423888,-0.09125374,0.146820411,2.52176785,0,0,0,0,0,0,0,0,0,0,0,0
127,2024-08-09T18:36:42.5675216+03:30,-45,-36,59,21,21,57,-15,84,-0.456596673,-0.156770915,2.115819,-0.0113926381,-0.2992195,2.40904069,-0.4801688,-0.0388702527,2.30405879,-0.0249634515,-0.102330759,2.496659,-0.395153373,0.147622421,2.42377853,-0.0914531,0.146837726,2.521264,0,0,0,0,0,0,0,0,0,0,0,0
128,2024-08-09T18:36:42.5998732+03:30,-46,-37,59,21,21,58,-15,84,-0.4571399,-0.159772456,2.1179893,-0.0113703767,-0.299166679,2.40899324,-0.479691476,-0.0403014943,2.30492783,-0.0250051431,-0.102268323,2.49652314,-0.395100147,0.147554159,2.42366362,-0.09166666,0.146847844,2.52074313,0,0,0,0,0,0,0,0,0,0,0,0
129,2024-08-09T18:36:42.6318566+03:30,-45,-36,61,22,21,58,-15,85,-0.457575262,-0.162631288,2.12006783,-0.0113603678,-0.299102932,2.40897059,-0.479271144,-0.04158719,2.305697,-0.0250504222,-0.102193296,2.4964118,-0.395065755,0.147509739,2.42355323,-0.09187965,0.146852255,2.520227,0,0,0,0,0,0,0,0,0,0,0,0
130,2024-08-09T18:36:42.6638636+03:30,-45,-36,61,22,21,58,-15,85,-0.4579615,-0.1653029,2.12198853,-0.0113565512,-0.299038559,2.40897846,-0.478801936,-0.0428509861,2.30645776,-0.0251076426,-0.102107622,2.49630451,-0.39505592,0.147480547,2.42344141,-0.092096,0.146850884,2.519716,0,0,0,0,0,0,0,0,0,0,0,0
131,2024-08-09T18:36:42.6959924+03:30,-47,-35,61,22,20,59,-15,85,-0.4583581,-0.16770944,2.1238,-0.0113479337,-0.299014479,2.40900469,-0.478188783,-0.0440856367,2.30731845,-0.025184717,-0.102049,2.49617648,-0.395068377,0.147455558,2.4233222,-0.09231364,0.146842778,2.51921463,0,0,0,0,0,0,0,0,0,0,0,0
132,2024-08-09T18:36:42.7316993+03:30,-47,-35,61,22,20,59,-15,85,-0.4587555,-0.169887573,2.1254878,-0.0113489516,-0.2989543,2.409065,-0.477485955,-0.045285996,2.30822515,-0.0252471063,-0.101956278,2.496094,-0.3950973,0.147418335,2.423176,-0.09252195,0.146853477,2.51875615,0,0,0,0,0,0,0,0,0,0,0,0
133,2024-08-09T18:36:42.7627615+03:30,-48,-35,60,22,20,60,-15,85,-0.459143,-0.171894237,2.12704515,-0.01135321,-0.298890024,2.4091413,-0.476741463,-0.04645559,2.30912256,-0.02530595,-0.101858467,2.49602747,-0.3951334,0.147371382,2.42300558,-0.0927190259,0.146877855,2.518339,0,0,0,0,0,0,0,0,0,0,0,0
134,2024-08-09T18:36:42.7950006+03:30,-48,-35,60,22,20,60,-15,85,-0.459545583,-0.173776761,2.128479,-0.0113593023,-0.2988358,2.409223,-0.475966871,-0.04760624,2.30998683,-0.0253617037,-0.10177213,2.49597239,-0.3951797,0.147316352,2.42282033,-0.0929271355,0.146888614,2.51790833,0,0,0,0,0,0,0,0,0,0,0,0
135,2024-08-09T18:36:42.8290861+03:30,-48,-34,60,22,20,60,-15,85,-0.459949732,-0.175585538,2.12982059,-0.0113483584,-0.298834026,2.40932822,-0.4751935,-0.0487252623,2.31079459,-0.025437193,-0.101716556,2.49587321,-0.395237833,0.147262469,2.4226284,-0.09313443,0.146905869,2.51751757,0,0,0,0,0,0,0,0,0,0,0,0
136,2024-08-09T18:36:42.8591466+03:30,-51,-34,60,22,19,61,-15,85,-0.460345358,-0.177326441,2.13108969,-0.0113245836,-0.298873961,2.40944529,-0.474439383,-0.0497954823,2.31154537,-0.0255304184,-0.101687409,2.49573731,-0.395304978,0.147212625,2.422434,-0.09334335,0.146954179,2.51717544,0,0,0,0,0,0,0,0,0,0,0,0
137,2024-08-09T18:36:42.8945857+03:30,-51,-34,60,21,19,61,-15,85,-0.460725069,-0.178997561,2.13226581,-0.0112924445,-0.298940539,2.40957117,-0.473718584,-0.050819952,2.31222177,-0.0256326478,-0.101676032,2.49558258,-0.3953839,0.147178084,2.42224455,-0.0935613438,0.147027165,2.51686573,0,0,0,0,0,0,0,0,0,0,0,0
138,2024-08-09T18:36:42.9263820+03:30,-51,-33,60,21,19,61,-15,85,-0.461081237,-0.180622,2.1333406,-0.0112562673,-0.2990176,2.40970445,-0.473027766,-0.0518199243,2.312813,-0.0257332157,-0.101672873,2.49543023,-0.395471036,0.1471545,2.42206049,-0.0937768146,0.147113681,2.51658869,0,0,0,0,0,0,0,0,0,0,0,0
139,2024-08-09T18:36:42.9626292+03:30,-51,-33,60,21,19,61,-15,85,-0.461407959,-0.182199925,2.13432431,-0.0112181837,-0.299100041,2.40983963,-0.472374052,-0.0527883656,2.31332326,-0.02582938,-0.10167595,2.49528456,-0.395576537,0.1471393,2.42187953,-0.09398557,0.1472104,2.51634169,0,0,0,0,0,0,0,0,0,0,0,0
140,2024-08-09T18:36:43.0000798+03:30,-54,-33,60,21,18,62,-15,85,-0.4617045,-0.183736116,2.13520646,-0.0111783613,-0.2991892,2.40997052,-0.471759826,-0.05373552,2.31374621,-0.02592199,-0.101689987,2.49514842,-0.3956928,0.1471291,2.42169571,-0.09420764,0.14729996,2.51608133,0,0,0,0,0,0,0,0,0,0,0,0
141,2024-08-09T18:36:43.0337720+03:30,-54,-33,60,21,18,62,-15,85,-0.461953968,-0.1852555,2.13599753,-0.0111384029,-0.299283117,2.41009474,-0.47118035,-0.054663375,2.31407237,-0.02600962,-0.101713471,2.4950223,-0.395815253,0.147124663,2.42151284,-0.0944333449,0.147381186,2.51582026,0,0,0,0,0,0,0,0,0,0,0,0
142,2024-08-09T18:36:43.0638921+03:30,-54,-32,60,21,18,62,-15,85,-0.462239653,-0.186875537,2.13642979,-0.0110984324,-0.299380839,2.410212,-0.470645517,-0.0555704571,2.31429863,-0.02609184,-0.101744711,2.4949038,-0.395946145,0.14713493,2.42133546,-0.0946567953,0.147456154,2.51556659,0,0,0,0,0,0,0,0,0,0,0,0
143,2024-08-09T18:36:43.0994640+03:30,-54,-32,60,21,18,62,-15,85,-0.4623971,-0.188451812,2.136915,-0.0110598411,-0.299482554,2.41032243,-0.470149219,-0.0564348958,2.31443977,-0.0261735674,-0.101781584,2.49478674,-0.396145076,0.147424608,2.42144156,-0.09487325,0.147526652,2.51532674,0,0,0,0,0,0,0,0,0,0,0,0
144,2024-08-09T18:36:43.1305966+03:30,-54,-32,60,21,18,62,-15,85,-0.462338239,-0.190074846,2.13753676,-0.0110225268,-0.29958728,2.41042924,-0.469691545,-0.05724314,2.31451774,-0.0262557957,-0.101821095,2.49467015,-0.396437436,0.147933558,2.42178655,-0.09508013,0.147592515,2.51509976,0,0,0,0,0,0,0,0,0,0,0,0
145,2024-08-09T18:36:43.1694157+03:30,-55,-31,60,21,17,62,-15,85,-0.462138951,-0.191685915,2.138242,-0.0109870285,-0.299691975,2.41053748,-0.469271421,-0.0579774268,2.31454849,-0.0263361558,-0.101859264,2.49455738,-0.396764457,0.14858152,2.422271,-0.09527036,0.147668824,2.51490664,0,0,0,0,0,0,0,0,0,0,0,0
146,2024-08-09T18:36:43.1984743+03:30,-54,-31,60,21,17,62,-15,85,-0.4618446,-0.193266124,2.139,-0.0109519511,-0.299796879,2.410646,-0.468885064,-0.058641877,2.31454277,-0.0264135841,-0.101897828,2.49445128,-0.397102654,0.149299562,2.42282557,-0.0954393148,0.14776209,2.514749,0,0,0,0,0,0,0,0,0,0,0,0
147,2024-08-09T18:36:43.2368184+03:30,-55,-31,60,21,17,63,-15,85,-0.4615045,-0.194786042,2.139767,-0.0109179355,-0.299897254,2.410752,-0.4685283,-0.0592398457,2.31450534,-0.0264931042,-0.101932406,2.49434972,-0.397443742,0.150039077,2.42340374,-0.09559192,0.14787066,2.5146153,0,0,0,0,0,0,0,0,0,0,0,0
