FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y,origin_z,goal_z
61,2024-08-09T16:58:05.4277398+03:30,-41,-14,99,17,24,10,-22,98,-0.428471863,0.198091865,1.95494807,0.2308083,-0.2198611,2.48990083,-0.3709804,0.200159714,2.20273542,0.133536935,-0.000168704049,2.52910233,-0.283599943,0.233333871,2.40074,0.04001308,0.227594391,2.49880481,0,0,0,0,0,0,0,0,0,0,0,0,191.3858642578125,346.74432373046875,280.2460632324219,338.52911376953125,1.5801,1.4944
62,2024-08-09T16:58:05.4642575+03:30,-39,-14,99,17,24,10,-22,98,-0.4295508,0.192718178,1.95494711,0.230606481,-0.220049575,2.4890995,-0.3715239,0.197379962,2.2037003,0.133469388,-0.00017063375,2.52876759,-0.2842445,0.232983872,2.40072632,0.0397048965,0.227428913,2.49812365,0,0,0,0,0,0,0,0,0,0,0,0,191.5503845214844,346.82110595703125,280.1318054199219,338.46893310546875,1.5801,1.5024
63,2024-08-09T16:58:05.4974178+03:30,-41,-14,98,17,24,11,-22,98,-0.430493146,0.187335312,1.9551686,0.230308428,-0.220061287,2.48833132,-0.371997356,0.194543675,2.20478249,0.133419976,-0.000191939849,2.52846932,-0.284888417,0.232615277,2.40067744,0.0394307971,0.22729598,2.49750614,0,0,0,0,0,0,0,0,0,0,0,0,191.488037109375,346.98248291015625,280.4106750488281,338.4857788085937,1.5801,1.4944
64,2024-08-09T16:58:05.5333359+03:30,-43,-14,98,17,24,12,-22,98,-0.431600869,0.181732237,1.95512629,0.230117634,-0.220153823,2.48754168,-0.372767448,0.191152126,2.20555973,0.133395329,-0.0002179756,2.52822447,-0.285538673,0.232223824,2.4005897,0.0391888171,0.227193177,2.49695134,0,0,0,0,0,0,0,0,0,0,0,0,191.2597045898437,346.94635009765625,280.1600341796875,338.4051818847656,1.5801,1.5024
65,2024-08-09T16:58:05.5636862+03:30,-44,-15,98,17,24,13,-22,98,-0.432819754,0.17596519,1.95495915,0.229977742,-0.220338583,2.48716617,-0.3737239,0.187504843,2.20613575,0.1334002,-0.000230731384,2.52800083,-0.286180168,0.231811479,2.40046835,0.0389144532,0.227076918,2.496366,0,0,0,0,0,0,0,0,0,0,0,0,191.2694702148437,347.107666015625,280.1890869140625,338.5509948730469,1.5713,1.5024
66,2024-08-09T16:58:05.5953824+03:30,-46,-15,98,17,24,14,-22,98,-0.433853447,0.170332342,1.95522451,0.229874715,-0.220563367,2.48696,-0.37452966,0.184124708,2.20702839,0.133443758,-0.000293416466,2.52778053,-0.286807269,0.231384188,2.40031767,0.03865225,0.227001861,2.495832,0,0,0,0,0,0,0,0,0,0,0,0,191.50303649902344,346.9962463378906,280.3438720703125,338.60858154296875,1.5801,1.5024
67,2024-08-09T16:58:05.6313298+03:30,-47,-15,98,17,24,15,-22,98,-0.434803754,0.1647706,1.95575845,0.22983399,-0.220845059,2.48684263,-0.375231236,0.180953875,2.20806217,0.133531645,-0.0004253715,2.52755952,-0.2874491,0.23091422,2.40011382,0.0384097025,0.226956755,2.495351,0,0,0,0,0,0,0,0,0,0,0,0,191.4766082763672,347.2132873535156,280.12847900390625,338.5609130859375,1.5713,1.4944
68,2024-08-09T16:58:05.6664378+03:30,-46,-15,94,17,24,15,-23,98,-0.435715973,0.159249321,1.95650649,0.229837254,-0.221153051,2.48681283,-0.375795215,0.177918434,2.20917439,0.133631334,-0.0005476724,2.52731943,-0.288087845,0.230426729,2.399879,0.03819014,0.226946458,2.494926,0,0,0,0,0,0,0,0,0,0,0,0,191.39512634277344,347.0531616210937,280.5549621582031,338.508056640625,1.5801,1.5024
69,2024-08-09T16:58:05.7002020+03:30,-47,-15,94,17,24,16,-23,98,-0.436662525,0.153689414,1.9573189,0.229899526,-0.221543521,2.4868176,-0.376258641,0.17491062,2.21021461,0.133735582,-0.000634868629,2.52707553,-0.28870663,0.22993809,2.39962673,0.037962772,0.226953462,2.49451542,0,0,0,0,0,0,0,0,0,0,0,0,191.4789886474609,347.05078125,280.66241455078125,338.5074768066406,1.5713,1.4944
70,2024-08-09T16:58:05.7315997+03:30,-48,-15,94,17,24,17,-23,98,-0.437665135,0.148090988,1.95820642,0.229607433,-0.221341923,2.48694062,-0.376654565,0.171957657,2.211193,0.133839265,-0.0006908358,2.52683067,-0.289301038,0.22945188,2.3993628,0.0377249569,0.226954088,2.49410439,0,0,0,0,0,0,0,0,0,0,0,0,191.479736328125,346.93505859375,280.6434936523437,338.59442138671875,1.5801,1.5024
71,2024-08-09T16:58:05.7635581+03:30,-50,-15,94,17,24,18,-23,98,-0.438364357,0.142793,1.960776,0.229337543,-0.221185669,2.48720264,-0.376997769,0.169090718,2.21211457,0.133915275,-0.0006605511,2.526579,-0.289860547,0.228979751,2.399096,0.03747727,0.226967722,2.49370122,0,0,0,0,0,0,0,0,0,0,0,0,191.40261840820312,346.8685302734375,280.5302124023437,338.3856201171875,1.5801,1.4944
72,2024-08-09T16:58:05.8030992+03:30,-51,-15,94,17,24,19,-23,98,-0.439258337,0.137277976,1.96306562,0.228911072,-0.220774278,2.487456,-0.377308846,0.166304186,2.21295977,0.1339735,-0.0005586204,2.526344,-0.29037872,0.228519976,2.398824,0.03721181,0.226987034,2.49329042,0,0,0,0,0,0,0,0,0,0,0,0,191.3994140625,347.05133056640625,280.869384765625,338.4649658203125,1.5713,1.5024
73,2024-08-09T16:58:05.8307181+03:30,-50,-15,93,16,24,19,-23,98,-0.4403042,0.131632268,1.96514332,0.2283539,-0.220130473,2.48774958,-0.377617121,0.163584754,2.21375656,0.134019464,-0.000412499852,2.52612686,-0.290854156,0.228068158,2.3985393,0.0369476,0.227019534,2.4928875,0,0,0,0,0,0,0,0,0,0,0,0,191.39735412597656,346.89825439453125,280.59381103515625,338.4511108398437,1.5713,1.5024
74,2024-08-09T16:58:05.8653273+03:30,-51,-15,93,16,24,20,-23,98,-0.441437662,0.125802979,1.96698952,0.22808513,-0.21987994,2.48768115,-0.3779544,0.16087538,2.21441841,0.134052008,-0.000239221234,2.52592587,-0.291289568,0.227633834,2.39825249,0.0366795547,0.2270664,2.492492,0,0,0,0,0,0,0,0,0,0,0,0,191.49856567382807,346.95831298828125,280.11395263671875,338.5574951171875,1.5801,1.4944
75,2024-08-09T16:58:05.8968086+03:30,-53,-15,93,16,24,21,-23,98,-0.442355841,0.120169215,1.97012293,0.228067145,-0.220034555,2.48745561,-0.378327042,0.158173,2.21499467,0.134110987,-0.000182809163,2.52565265,-0.2917172,0.227195308,2.397946,0.03638253,0.227094054,2.49205542,0,0,0,0,0,0,0,0,0,0,0,0,191.199462890625,347.26324462890625,280.2433166503906,338.4145202636719,1.5713,1.5024
76,2024-08-09T16:58:05.9323296+03:30,-51,-14,93,16,24,21,-23,98,-0.443059862,0.114673294,1.97409618,0.228217959,-0.220459282,2.487115,-0.378701866,0.155468941,2.215485,0.134175062,-0.000189200233,2.52535868,-0.292138755,0.226753473,2.39762,0.0360475779,0.227102444,2.491564,0,0,0,0,0,0,0,0,0,0,0,0,191.3378295898437,347.12921142578125,280.1537475585937,338.509521484375,1.5713,1.4944
77,2024-08-09T16:58:05.9646780+03:30,-53,-14,93,16,24,22,-23,98,-0.443837166,0.109304093,1.97922873,0.228493482,-0.221060634,2.48667288,-0.379398674,0.152626589,2.216691,0.1342333,-0.0002480909,2.5249927,-0.292540461,0.2263061,2.397272,0.0356921479,0.22710368,2.49104548,0,0,0,0,0,0,0,0,0,0,0,0,191.24745178222656,347.1625671386719,280.156005859375,338.54266357421875,1.5801,1.5024
78,2024-08-09T16:58:05.9953236+03:30,-54,-14,93,17,24,23,-23,99,-0.444706917,0.1037179,1.98520744,0.228835166,-0.221784756,2.48618865,-0.380285442,0.1496706,2.21837068,0.134287938,-0.000348186877,2.52461886,-0.292937458,0.225850284,2.39690018,0.03525956,0.227014229,2.49038219,0,0,0,0,0,0,0,0,0,0,0,0,191.38609313964844,346.9669189453125,280.469970703125,338.5129089355469,1.5801,1.5024
79,2024-08-09T16:58:06.0287127+03:30,-52,-15,93,17,25,24,-23,99,-0.445631623,0.09799126,1.99164236,0.229220733,-0.222589076,2.48570061,-0.381313056,0.1465649,2.22038484,0.134333357,-0.000465890567,2.52428079,-0.293347538,0.225359857,2.39647341,0.0347744636,0.226856455,2.489619,0,0,0,0,0,0,0,0,0,0,0,0,191.31993103027344,347.129150390625,280.2021179199219,338.4527587890625,1.5713,1.4944
80,2024-08-09T16:58:06.0591537+03:30,-53,-15,90,17,25,25,-24,99,-0.446614981,0.09211127,1.99837184,0.229625985,-0.223424211,2.48522568,-0.382423341,0.143313527,2.22267342,0.13436906,-0.000593210338,2.52397275,-0.293763936,0.224845082,2.39600563,0.0342656858,0.226654872,2.48879981,0,0,0,0,0,0,0,0,0,0,0,0,191.48550415039065,347.1761474609375,280.22125244140625,338.5219116210937,1.5713,1.5024
81,2024-08-09T16:58:06.0966100+03:30,-54,-15,90,17,25,26,-24,99,-0.447676718,0.0861375853,2.00509787,0.230036482,-0.224262252,2.48472881,-0.38359803,0.139873639,2.22506618,0.13439399,-0.000722308,2.52369237,-0.2942101,0.2242955,2.39549565,0.03374978,0.2264283,2.48795676,0,0,0,0,0,0,0,0,0,0,0,0,191.3654022216797,347.255126953125,280.3604431152344,338.384765625,1.5713,1.4944
82,2024-08-09T16:58:06.1297665+03:30,-54,-16,90,17,26,28,-24,99,-0.448799431,0.0801160559,2.011775,0.229901865,-0.224263191,2.48454022,-0.384797633,0.136299342,2.227562,0.134410411,-0.0008549729,2.523387,-0.2946799,0.223727286,2.39496088,0.0332420021,0.226200968,2.48712325,0,0,0,0,0,0,0,0,0,0,0,0,191.3597717285156,347.0583801269531,280.1532592773437,338.4262084960937,1.5617,1.5024
83,2024-08-09T16:58:06.1603008+03:30,-54,-16,90,17,26,29,-24,99,-0.449793756,0.0733542144,2.01873779,0.229683772,-0.224327028,2.4845643,-0.3860255,0.132590786,2.23015237,0.134413481,-0.0009829227,2.523083,-0.295167685,0.223150685,2.39440846,0.0327532627,0.225983262,2.4863143,0,0,0,0,0,0,0,0,0,0,0,0,191.34304809570312,347.1903076171875,279.96759033203125,338.4974365234375,1.5801,1.4944
84,2024-08-09T16:58:06.1967625+03:30,-54,-16,90,17,26,30,-24,99,-0.450713754,0.0663104355,2.025717,0.2290239,-0.223645821,2.48467278,-0.3872793,0.1288006,2.232839,0.134402469,-0.00109168084,2.52281547,-0.295670033,0.22258544,2.39386129,0.03229132,0.225783929,2.48553419,0,0,0,0,0,0,0,0,0,0,0,0,191.39974975585932,346.96728515625,280.3045349121094,338.31951904296875,1.5713,1.5024
85,2024-08-09T16:58:06.2284273+03:30,-54,-17,89,17,27,32,-24,99,-0.451521069,0.0590944923,2.03257084,0.228106827,-0.222523317,2.48490071,-0.3885502,0.124787062,2.23566175,0.134374529,-0.00117175863,2.52260947,-0.2961879,0.222031981,2.39331841,0.03185063,0.225602061,2.48477745,0,0,0,0,0,0,0,0,0,0,0,0,191.39080810546875,346.82061767578125,280.2208251953125,338.4805908203125,1.5801,1.5024
86,2024-08-09T16:58:06.2643999+03:30,-54,-17,89,18,27,33,-24,100,-0.4522716,0.051771678,2.03911543,0.22707592,-0.221178189,2.48521,-0.389896184,0.120598249,2.23843932,0.134324715,-0.00122691214,2.522455,-0.296713233,0.221495092,2.392787,0.03143045,0.225438163,2.484041,0,0,0,0,0,0,0,0,0,0,0,0,191.54473876953125,346.69873046875,280.2323608398437,338.51190185546875,1.5713,1.4944
87,2024-08-09T16:58:06.2964376+03:30,-56,-17,89,18,27,35,-24,100,-0.453057855,0.0446922369,2.04534054,0.226520583,-0.220520034,2.48575783,-0.391128778,0.11621543,2.24129057,0.134259149,-0.00125853508,2.52233577,-0.2972412,0.220978677,2.39227414,0.0310208034,0.225282639,2.48330474,0,0,0,0,0,0,0,0,0,0,0,0,191.3954925537109,347.1825561523437,280.0132141113281,338.3443603515625,1.5713,1.5024
88,2024-08-09T16:58:06.3306657+03:30,-56,-17,89,18,27,36,-24,100,-0.45387733,0.03789929,2.05132461,0.226314351,-0.220390931,2.486459,-0.392158568,0.111688323,2.24424,0.134179235,-0.00125562353,2.52222514,-0.297765553,0.220487058,2.39178514,0.0306292418,0.225173712,2.48262167,0,0,0,0,0,0,0,0,0,0,0,0,191.22280883789065,346.9881286621094,280.1625366210937,338.4946594238281,1.5713,1.5024
89,2024-08-09T16:58:06.3626525+03:30,-59,-18,89,18,27,38,-24,100,-0.454761952,0.0314803757,2.05706286,0.226057678,-0.220124424,2.487158,-0.392989725,0.10710258,2.247253,0.134060875,-0.00113608653,2.52208328,-0.298286527,0.220016211,2.39132237,0.0302593429,0.225107148,2.48199463,0,0,0,0,0,0,0,0,0,0,0,0,191.37603759765625,346.4913330078125,280.39208984375,338.47332763671875,1.5713,1.5024
90,2024-08-09T16:58:06.3963874+03:30,-62,-19,89,17,27,40,-24,100,-0.455597579,0.0251509156,2.06263471,0.2257548,-0.219726235,2.48782563,-0.393656343,0.102543391,2.250237,0.1339116,-0.00108884939,2.52174425,-0.2988139,0.219565183,2.3908875,0.02990691,0.2250868,2.481422,0,0,0,0,0,0,0,0,0,0,0,0,191.54025268554688,346.75946044921875,280.4351806640625,338.45074462890625,1.5617,1.5024
91,2024-08-09T16:58:06.4318930+03:30,-62,-19,89,17,27,41,-24,100,-0.456192166,0.0183999036,2.06827879,0.225644022,-0.219674975,2.48835564,-0.394249052,0.0980885,2.25308537,0.133765727,-0.00102012232,2.52142739,-0.2993606,0.219115973,2.3904736,0.02956536,0.225093067,2.48088384,0,0,0,0,0,0,0,0,0,0,0,0,191.46286010742188,347.1302185058594,280.089599609375,338.3608703613281,1.5801,1.5024
92,2024-08-09T16:58:06.4649642+03:30,-64,-20,89,17,27,43,-24,100,-0.456586778,0.0115214465,2.07384086,0.225617558,-0.219785154,2.48894882,-0.3947258,0.09375088,2.255814,0.13363865,-0.000940907164,2.521099,-0.299937278,0.2186745,2.390085,0.0292226765,0.225124359,2.48035884,0,0,0,0,0,0,0,0,0,0,0,0,191.33181762695312,347.3036804199219,280.2320861816406,338.4767761230469,1.5713,1.4944
93,2024-08-09T16:58:06.4987066+03:30,-64,-20,89,17,27,44,-24,100,-0.456855267,0.004630745,2.07917047,0.225421578,-0.219694033,2.48987365,-0.3951781,0.08953817,2.25834346,0.133520111,-0.0008524415,2.52080631,-0.300577641,0.218209028,2.389711,0.028877778,0.225157142,2.4798274,0,0,0,0,0,0,0,0,0,0,0,0,191.61325073242188,346.744384765625,280.3061828613281,338.4935302734375,1.5713,1.4944
94,2024-08-09T16:58:06.5317998+03:30,-66,-21,85,16,27,46,-25,100,-0.457033277,-0.00217226357,2.08427238,0.225010142,-0.219251737,2.49083,-0.395612985,0.08548458,2.26069975,0.133414909,-0.000758752169,2.52053046,-0.301265657,0.217719868,2.38934326,0.0285337362,0.225184679,2.479283,0,0,0,0,0,0,0,0,0,0,0,0,191.71774291992188,346.882080078125,280.4542541503906,338.4678955078125,1.5617,1.5024
95,2024-08-09T16:58:06.5626328+03:30,-66,-20,85,16,27,47,-25,100,-0.4572006,-0.00882304,2.08919144,0.224463075,-0.21857886,2.49178863,-0.3960268,0.08161952,2.26290154,0.133307934,-0.0006514217,2.52029729,-0.302003264,0.217204064,2.38898325,0.0281816963,0.225206211,2.47872376,0,0,0,0,0,0,0,0,0,0,0,0,191.6099395751953,347.1212158203125,280.19696044921875,338.4342041015625,1.5713,1.4944
96,2024-08-09T16:58:06.5987611+03:30,-65,-20,85,17,27,48,-25,101,-0.4571828,-0.0160455815,2.09392047,0.223866135,-0.217769369,2.4926455,-0.396356165,0.07793095,2.26502013,0.13318409,-0.000502394745,2.52013779,-0.302763134,0.216687381,2.38864064,0.0278264284,0.225255966,2.47817922,0,0,0,0,0,0,0,0,0,0,0,0,191.61383056640625,347.4591064453125,280.21435546875,338.4870300292969,1.5617,1.5024
97,2024-08-09T16:58:06.6305764+03:30,-65,-20,85,17,27,49,-25,101,-0.456961,-0.0233456846,2.098531,0.223778293,-0.217490286,2.49319839,-0.396613419,0.07444812,2.267055,0.133030117,-0.000309415627,2.52004051,-0.3035394,0.216178685,2.38831472,0.02744639,0.225325316,2.47762227,0,0,0,0,0,0,0,0,0,0,0,0,191.7603454589844,347.2797546386719,280.1956481933594,338.49493408203125,1.5713,1.5024
98,2024-08-09T16:58:06.6642060+03:30,-68,-20,85,16,26,51,-25,101,-0.456591725,-0.030515613,2.10299969,0.2239525,-0.217719659,2.49414039,-0.396832764,0.07104889,2.26892161,0.132869631,-8.964054e-05,2.52000928,-0.304403543,0.215580836,2.38795424,0.0270505361,0.225390464,2.477063,0,0,0,0,0,0,0,0,0,0,0,0,191.65216064453125,347.3470764160156,280.1962280273437,338.4927062988281,1.5713,1.4944
99,2024-08-09T16:58:06.6954470+03:30,-67,-20,85,16,26,52,-25,101,-0.456151217,-0.0374509059,2.107286,0.224248692,-0.218283266,2.495619,-0.39702782,0.06774193,2.27061677,0.132706553,0.000144899241,2.52003765,-0.3053748,0.214869365,2.38754272,0.0266428385,0.225372761,2.47646141,0,0,0,0,0,0,0,0,0,0,0,0,191.8294982910156,347.2627868652344,280.2701416015625,338.4007873535156,1.5713,1.5024
100,2024-08-09T16:58:06.7273579+03:30,-65,-19,85,16,26,52,-25,101,-0.455689371,-0.04413276,2.111337,0.224624127,-0.2190242,2.49733853,-0.397214919,0.0645197853,2.2721293,0.132535309,0.0004101135,2.52011156,-0.306474447,0.214038759,2.38707352,0.0262323022,0.225258812,2.47581315,0,0,0,0,0,0,0,0,0,0,0,0,192.06857299804688,347.4738464355469,280.3121337890625,338.4893798828125,1.5713,1.4944
101,2024-08-09T16:58:06.7653627+03:30,-67,-19,85,15,25,53,-25,101,-0.455316931,-0.0505778864,2.11511946,0.225019723,-0.21985653,2.499123,-0.397405177,0.06140676,2.27346945,0.132359475,0.000706589664,2.52022386,-0.307669133,0.2131108,2.386551,0.0258225668,0.225079149,2.47513747,0,0,0,0,0,0,0,0,0,0,0,0,191.4935760498047,341.85284423828125,280.216796875,338.5174255371094,1.5889,1.4944
102,2024-08-09T16:58:06.7960207+03:30,-66,-18,85,16,25,54,-25,102,-0.4551715,-0.0570714921,2.11845613,0.2248014,-0.219558433,2.50076365,-0.397594154,0.0584295,2.27466917,0.132171616,0.00105097413,2.5203743,-0.308913857,0.212121621,2.38599443,0.025406858,0.224845529,2.47443652,0,0,0,0,0,0,0,0,0,0,0,0,191.4920654296875,342.082763671875,280.21112060546875,338.3920288085937,1.5889,1.5024
103,2024-08-09T16:58:06.8287392+03:30,-65,-18,85,15,25,55,-25,102,-0.455204338,-0.0636720359,2.12136388,0.2248242,-0.219664842,2.50222349,-0.3977798,0.055611968,2.27574539,0.131996453,0.00140606973,2.52058744,-0.310178071,0.211088017,2.385403,0.024987204,0.2245735,2.473722,0,0,0,0,0,0,0,0,0,0,0,0,191.63970947265625,343.16900634765625,280.3890380859375,338.4654541015625,1.5889,1.4944
104,2024-08-09T16:58:06.8647432+03:30,-66,-17,85,15,24,55,-25,102,-0.454970419,-0.0695522353,2.124365,0.224595875,-0.218915746,2.50330758,-0.397955954,0.052953627,2.27671123,0.131830722,0.00177617918,2.52084279,-0.311520934,0.209975317,2.38477969,0.0245226361,0.224265233,2.47297168,0,0,0,0,0,0,0,0,0,0,0,0,191.5107879638672,343.8550109863281,280.3253173828125,338.47186279296875,1.5801,1.4944
105,2024-08-09T16:58:06.8952729+03:30,-65,-17,85,15,24,56,-25,102,-0.454449028,-0.07494255,2.12748528,0.224674687,-0.218700513,2.50533,-0.3981194,0.0504597239,2.277586,0.131699115,0.00206334516,2.521071,-0.312946022,0.208810627,2.38415861,0.0239884239,0.2239365,2.47217655,0,0,0,0,0,0,0,0,0,0,0,0,191.48263549804688,343.468017578125,280.04931640625,338.49188232421875,1.5889,1.4944
106,2024-08-09T16:58:06.9328651+03:30,-65,-17,81,15,24,57,-26,103,-0.453733981,-0.0798733756,2.130597,0.224836543,-0.21875596,2.508241,-0.398265958,0.0481308475,2.27838421,0.131637692,0.00242324546,2.52147937,-0.314431846,0.207596228,2.38355136,0.0233581662,0.223566592,2.47130418,0,0,0,0,0,0,0,0,0,0,0,0,190.9695281982422,343.2041320800781,280.2003173828125,338.350341796875,1.5801,1.4944
107,2024-08-09T16:58:06.9647592+03:30,-65,-16,81,15,23,57,-26,103,-0.452896923,-0.08437857,2.133627,0.225016192,-0.218972951,2.511763,-0.398397326,0.045965746,2.27912021,0.131622866,0.00283122621,2.52199912,-0.315961868,0.206354767,2.38296771,0.0226706471,0.223180518,2.47039866,0,0,0,0,0,0,0,0,0,0,0,0,190.590087890625,343.3254699707031,280.3825988769531,338.45721435546875,1.5801,1.4944
108,2024-08-09T16:58:06.9964785+03:30,-65,-16,80,15,23,58,-26,104,-0.451940477,-0.0885179,2.13656449,0.2249609,-0.219097838,2.51647568,-0.39852336,0.0439631,2.27981877,0.131633773,0.0032963492,2.52258372,-0.317494273,0.2051308,2.3824203,0.0219414532,0.22281754,2.46949267,0,0,0,0,0,0,0,0,0,0,0,0,191.0214233398437,343.2572937011719,280.0416259765625,338.387451171875,1.5801,1.4944
109,2024-08-09T16:58:07.0327022+03:30,-62,-16,79,14,23,58,-26,104,-0.450927079,-0.092344746,2.13935733,0.224874556,-0.2192432,2.52144313,-0.398651332,0.0420842655,2.28046918,0.131662786,0.00379321817,2.523205,-0.319049925,0.203910053,2.38190055,0.02120104,0.222478509,2.46860814,0,0,0,0,0,0,0,0,0,0,0,0,191.2459716796875,343.2679138183594,280.3873291015625,338.4753723144531,1.5801,1.4944
110,2024-08-09T16:58:07.0666695+03:30,-63,-15,77,13,22,58,-26,104,-0.449905038,-0.09587714,2.14198756,0.224731654,-0.219354138,2.52659369,-0.398779362,0.0403260142,2.281075,0.1316841,0.00430905866,2.52384043,-0.320597142,0.202719346,2.38141418,0.020457888,0.2221715,2.46775365,0,0,0,0,0,0,0,0,0,0,0,0,190.92532348632807,343.2764892578125,280.0411682128906,338.4147644042969,1.5713,1.5024
111,2024-08-09T16:58:07.1004516+03:30,-62,-15,76,12,22,59,-26,105,-0.448658,-0.09928329,2.14461613,0.22452651,-0.219427451,2.53184462,-0.398891628,0.03868698,2.28165269,0.131629124,0.00473431544,2.52432537,-0.322103858,0.201585531,2.38096738,0.0197248161,0.221903637,2.46694183,0,0,0,0,0,0,0,0,0,0,0,0,190.8221893310547,343.25054931640625,280.4965209960937,338.5301208496094,1.5801,1.5024
112,2024-08-09T16:58:07.1315112+03:30,-59,-15,70,12,22,59,-27,105,-0.4475193,-0.102416135,2.1470592,0.224348634,-0.219670847,2.53610277,-0.398995936,0.03715113,2.28219461,0.13156563,0.00515871448,2.52479887,-0.323565,0.200505048,2.38055873,0.01901357,0.221668959,2.46617484,0,0,0,0,0,0,0,0,0,0,0,0,190.9993896484375,343.198974609375,280.3240966796875,338.5042724609375,1.5801,1.5024
113,2024-08-09T16:58:07.1643219+03:30,-61,-14,69,11,21,59,-27,105,-0.446562648,-0.105220839,2.14923763,0.224606514,-0.218912438,2.53856373,-0.399094671,0.035716556,2.2826972,0.131480753,0.00560149131,2.52529335,-0.324964017,0.199483991,2.380181,0.0183135979,0.221466586,2.4654448,0,0,0,0,0,0,0,0,0,0,0,0,190.55088806152344,343.10211181640625,280.2375793457031,338.42047119140625,1.5801,1.4944
114,2024-08-09T16:58:07.1985691+03:30,-61,-14,72,12,21,60,-27,106,-0.445774138,-0.107739195,2.15119386,0.225356132,-0.21838598,2.53989625,-0.399193,0.03438179,2.28316545,0.131358892,0.00603774237,2.525791,-0.326292217,0.1985273,2.37983155,0.017633345,0.221295983,2.46476269,0,0,0,0,0,0,0,0,0,0,0,0,190.4774475097656,343.4897155761719,280.51220703125,338.4794616699219,1.5801,1.4944
115,2024-08-09T16:58:07.2278706+03:30,-59,-14,73,12,21,60,-27,106,-0.44518438,-0.109965272,2.15291834,0.226117074,-0.217339948,2.54067349,-0.399288237,0.0331447348,2.2835958,0.131196246,0.00644370029,2.52627039,-0.327546328,0.197636411,2.37951016,0.0169828627,0.221150517,2.46413064,0,0,0,0,0,0,0,0,0,0,0,0,190.37713623046875,343.30206298828125,280.1887512207031,338.45196533203125,1.5801,1.4944
116,2024-08-09T16:58:07.2653086+03:30,-61,-13,74,12,20,60,-27,106,-0.444542766,-0.112090074,2.15457559,0.226676419,-0.215943873,2.540718,-0.39938885,0.03199878,2.28399014,0.131005421,0.006817225,2.52672648,-0.328721076,0.196806654,2.37920928,0.016367523,0.221025735,2.46354818,0,0,0,0,0,0,0,0,0,0,0,0,190.23849487304688,343.67681884765625,280.1825866699219,338.47467041015625,1.5801,1.5024
117,2024-08-09T16:58:07.2962702+03:30,-59,-13,77,13,20,60,-27,107,-0.443914741,-0.11406827,2.15612626,0.2270493,-0.214290231,2.54014468,-0.399488717,0.0309426859,2.284358,0.130626842,0.00697697373,2.52689815,-0.329811543,0.196042836,2.37892938,0.0157819763,0.220935866,2.46302271,0,0,0,0,0,0,0,0,0,0,0,0,190.31643676757807,343.22857666015625,280.30242919921875,338.5299072265625,1.5801,1.4944
118,2024-08-09T16:58:07.3337377+03:30,-57,-13,77,13,20,60,-27,107,-0.443312019,-0.1159084,2.15757561,0.2267037,-0.213470891,2.54117584,-0.3995871,0.0299662,2.28470469,0.130199686,0.007136435,2.527116,-0.3308227,0.195339665,2.37866879,0.0152129838,0.220868185,2.46253419,0,0,0,0,0,0,0,0,0,0,0,0,190.49148559570312,343.0122375488281,280.2294921875,338.54010009765625,1.5889,1.4944
119,2024-08-09T16:58:07.3643647+03:30,-58,-13,78,13,20,61,-27,107,-0.4428566,-0.117557928,2.15883279,0.226764008,-0.212790743,2.54104757,-0.399684966,0.029039368,2.285016,0.129770786,0.00724870432,2.52737069,-0.3317716,0.194668144,2.378423,0.0146373743,0.22070834,2.46201181,0,0,0,0,0,0,0,0,0,0,0,0,190.62014770507807,343.05426025390625,280.2536926269531,338.5254211425781,1.5889,1.5024
120,2024-08-09T16:58:07.3963312+03:30,-61,-13,77,12,19,61,-27,107,-0.442491531,-0.119076096,2.15996861,0.226224735,-0.212676659,2.54243445,-0.399782,0.028161414,2.28530025,0.1293514,0.00732712029,2.52764225,-0.332658,0.194030449,2.37819028,0.0140722413,0.220493019,2.461481,0,0,0,0,0,0,0,0,0,0,0,0,190.6934051513672,342.7086181640625,280.3769836425781,338.51153564453125,1.5889,1.4944
121,2024-08-09T16:58:07.4322217+03:30,-60,-13,76,12,19,61,-27,107,-0.442108661,-0.120510206,2.16103435,0.225175008,-0.212812066,2.54519248,-0.3998784,0.02733754,2.28557134,0.128945172,0.00740370853,2.527925,-0.333476484,0.193433091,2.37797356,0.0135408845,0.2202888,2.46098876,0,0,0,0,0,0,0,0,0,0,0,0,191.0098876953125,342.560546875,280.22869873046875,338.4652709960937,1.5889,1.5024
