FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y,origin_z,goal_z
116,2024-08-09T18:33:19.2451183+03:30,-75,-36,64,13,29,73,-20,83,-0.548673153,-0.107848793,2.2143445,0.00500021875,-0.1771208,2.420563,-0.491566032,0.0203655753,2.3837533,-0.0419311561,0.00291865785,2.4826076,-0.3937875,0.1897246,2.43656659,-0.111322291,0.191077709,2.50497985,0,0,0,0,0,0,0,0,0,0,0,0,170.06674194335938,347.65069580078125,254.081298828125,338.0848388671875,1.5528,1.5024
117,2024-08-09T18:33:19.2746382+03:30,-74,-35,64,13,29,73,-20,83,-0.547405362,-0.110717461,2.21539,0.00493469648,-0.176270276,2.42026138,-0.490746439,0.0199755412,2.38291168,-0.0421125032,0.003229589,2.48263049,-0.393909752,0.189777255,2.43641782,-0.11171902,0.1914608,2.50494623,0,0,0,0,0,0,0,0,0,0,0,0,170.1351318359375,347.4990539550781,254.05618286132807,338.16162109375,1.5528,1.5024
118,2024-08-09T18:33:19.3065386+03:30,-74,-34,65,13,28,72,-20,83,-0.546223342,-0.113267832,2.216375,0.004920992,-0.17548281,2.42,-0.489983648,0.0195872933,2.38208318,-0.0422825478,0.00351379369,2.48264527,-0.394045472,0.189834774,2.43627858,-0.112102464,0.191817179,2.50490046,0,0,0,0,0,0,0,0,0,0,0,0,170.1870880126953,347.56011962890625,253.9276123046875,337.90509033203125,1.5528,1.5104
119,2024-08-09T18:33:19.3439095+03:30,-73,-33,65,13,28,72,-20,83,-0.545122445,-0.11552304,2.21729732,0.00503321458,-0.174743235,2.41986966,-0.489287674,0.0192020312,2.381268,-0.04243865,0.00378675479,2.48265767,-0.3942488,0.18985188,2.43612313,-0.112518117,0.1921323,2.50479722,0,0,0,0,0,0,0,0,0,0,0,0,170.04092407226562,347.592041015625,253.9427490234375,338.1129150390625,1.5528,1.5024
120,2024-08-09T18:33:19.3757560+03:30,-72,-32,66,13,28,72,-20,83,-0.5440963,-0.11753732,2.2181232,0.005238194,-0.174044788,2.41985345,-0.48864904,0.0188285168,2.38045454,-0.04258836,0.004054779,2.48266554,-0.394498825,0.189840019,2.43595576,-0.112977169,0.192386,2.50460076,0,0,0,0,0,0,0,0,0,0,0,0,170.12030029296875,347.6101989746094,253.7455596923828,338.09503173828125,1.5528,1.5024
121,2024-08-09T18:33:19.4117948+03:30,-73,-32,66,13,27,72,-20,83,-0.5431143,-0.119325109,2.21888471,0.00543536339,-0.173394129,2.41994214,-0.488025278,0.0184586924,2.37962,-0.0427556373,0.004335147,2.48264384,-0.394779235,0.189806,2.43577766,-0.113455661,0.192592114,2.5043447,0,0,0,0,0,0,0,0,0,0,0,0,170.1188201904297,347.63189697265625,253.9959716796875,337.993408203125,1.5448,1.5104
122,2024-08-09T18:33:19.4438611+03:30,-73,-31,63,13,27,72,-21,83,-0.542174041,-0.120913438,2.21958256,0.005693681,-0.172794968,2.420143,-0.4874261,0.0180948861,2.37877035,-0.04293082,0.004602329,2.48259783,-0.3950868,0.189767212,2.43559265,-0.113944851,0.192757517,2.50404286,0,0,0,0,0,0,0,0,0,0,0,0,170.20614624023438,347.48779296875,254.29537963867188,338.16021728515625,1.5528,1.5024
123,2024-08-09T18:33:19.4749415+03:30,-72,-31,66,14,27,72,-21,84,-0.5412606,-0.122316748,2.22023082,0.00601489935,-0.17225346,2.42045164,-0.486847669,0.01773756,2.3779006,-0.0431017838,0.00484465063,2.48254251,-0.3954085,0.189727679,2.435398,-0.114435472,0.192887947,2.50370812,0,0,0,0,0,0,0,0,0,0,0,0,170.16766357421875,347.6572265625,254.1588134765625,338.2744140625,1.5528,1.5024
124,2024-08-09T18:33:19.5111262+03:30,-72,-29,66,14,26,71,-21,84,-0.5403724,-0.123547129,2.220834,0.00637058169,-0.171749517,2.42080665,-0.486282319,0.0173996985,2.37701368,-0.0432742052,0.005073424,2.48246765,-0.395740479,0.189682171,2.43516779,-0.114975557,0.192989066,2.50328875,0,0,0,0,0,0,0,0,0,0,0,0,170.0791778564453,347.58349609375,253.7296142578125,338.0614624023437,1.5528,1.5024
125,2024-08-09T18:33:19.5435476+03:30,-72,-29,66,14,26,71,-21,84,-0.5393098,-0.124473207,2.22159457,0.006523313,-0.171277717,2.42091227,-0.485732645,0.0170842372,2.376115,-0.04347344,0.005283688,2.48234677,-0.3960882,0.1896242,2.43489838,-0.115556195,0.193046346,2.5027864,0,0,0,0,0,0,0,0,0,0,0,0,170.06637573242188,347.52349853515625,253.84078979492188,338.15411376953125,1.5528,1.5024
126,2024-08-09T18:33:19.5786436+03:30,-71,-29,67,14,26,71,-21,84,-0.538159251,-0.125158012,2.222413,0.00652389741,-0.170834735,2.4208262,-0.485160232,0.0167966746,2.37516856,-0.04368723,0.00547639932,2.48219419,-0.39646095,0.189557523,2.43456459,-0.116165407,0.193031847,2.50216651,0,0,0,0,0,0,0,0,0,0,0,0,170.16610717773438,347.54864501953125,254.12661743164065,338.2314453125,1.5528,1.5024
127,2024-08-09T18:33:19.6108421+03:30,-71,-28,67,14,26,71,-21,84,-0.5369243,-0.1256783,2.22323942,0.00647764048,-0.170495182,2.42067385,-0.484555066,0.016539257,2.37416434,-0.0438934155,0.005584593,2.48202038,-0.396825045,0.189487651,2.43411613,-0.1167758,0.192968071,2.50148082,0,0,0,0,0,0,0,0,0,0,0,0,170.1211700439453,347.70867919921875,253.8134155273437,338.15045166015625,1.5448,1.5024
128,2024-08-09T18:33:19.6427625+03:30,-72,-28,67,14,25,71,-21,84,-0.535652936,-0.1260909,2.224027,0.00638587167,-0.170245886,2.42045736,-0.483924478,0.016303217,2.37310839,-0.0440938249,0.00561986025,2.48182154,-0.397165239,0.189413249,2.43354869,-0.117371604,0.192871332,2.50075436,0,0,0,0,0,0,0,0,0,0,0,0,170.13671875,347.48907470703125,253.9403381347656,338.1552429199219,1.5528,1.5024
129,2024-08-09T18:33:19.6744071+03:30,-72,-28,67,14,25,71,-21,84,-0.5343626,-0.126416638,2.22472668,0.00626264373,-0.170071185,2.42020655,-0.4832789,0.0160873253,2.37201238,-0.0442869626,0.00560130831,2.48159742,-0.39748013,0.189349622,2.43289471,-0.117971554,0.192770779,2.49999619,0,0,0,0,0,0,0,0,0,0,0,0,170.149658203125,347.75299072265625,253.9208068847656,338.0869445800781,1.5528,1.5024
130,2024-08-09T18:33:19.7064898+03:30,-71,-27,66,15,25,71,-22,85,-0.5330665,-0.126712918,2.22527528,0.00615573674,-0.169955686,2.419983,-0.482639343,0.0158583578,2.37084484,-0.0444847234,0.00554432953,2.481343,-0.397775173,0.189308465,2.43218064,-0.118571147,0.19267036,2.49921536,0,0,0,0,0,0,0,0,0,0,0,0,170.18292236328125,347.7430419921875,254.1344757080078,338.2045593261719,1.5528,1.5024
131,2024-08-09T18:33:19.7429900+03:30,-71,-26,66,15,24,70,-22,85,-0.5317824,-0.126986325,2.22570157,0.00605963,-0.169921875,2.41977453,-0.482018828,0.0156326033,2.3696425,-0.04468549,0.0054286127,2.48104072,-0.39806655,0.189283386,2.43145013,-0.1191204,0.192528114,2.49843264,0,0,0,0,0,0,0,0,0,0,0,0,170.23390197753906,347.7822265625,254.09005737304688,338.1524353027344,1.5528,1.5024
132,2024-08-09T18:33:19.7777200+03:30,-71,-26,66,15,24,70,-22,85,-0.53050977,-0.127255991,2.22601771,0.0061271484,-0.169935361,2.419755,-0.4814208,0.015412421,2.36841583,-0.0448836125,0.005277228,2.48071527,-0.398336619,0.189286485,2.430693,-0.119629249,0.192363873,2.49766445,0,0,0,0,0,0,0,0,0,0,0,0,169.99935913085938,347.8442687988281,254.0163726806641,338.13739013671875,1.5528,1.5024
133,2024-08-09T18:33:19.8074164+03:30,-70,-26,66,15,24,70,-22,85,-0.5292782,-0.127497688,2.226224,0.00634753,-0.169947222,2.41992235,-0.480844676,0.0152033884,2.3671906,-0.04510383,0.00512889866,2.48036575,-0.398545265,0.1893211,2.42989135,-0.1201133,0.1921914,2.49690723,0,0,0,0,0,0,0,0,0,0,0,0,170.1124267578125,347.8028564453125,254.09109497070312,337.9908447265625,1.5528,1.5104
134,2024-08-09T18:33:19.8435085+03:30,-70,-25,67,15,24,70,-22,85,-0.528089941,-0.127685592,2.2263813,0.006688971,-0.169922918,2.42023873,-0.480264544,0.0150457462,2.36600637,-0.045346465,0.005013122,2.48000336,-0.3987109,0.189399749,2.42909646,-0.120606974,0.1920354,2.49614024,0,0,0,0,0,0,0,0,0,0,0,0,170.1844482421875,347.9223937988281,253.9226531982422,338.0289001464844,1.5448,1.5024
135,2024-08-09T18:33:19.8735482+03:30,-69,-25,67,14,24,70,-22,85,-0.5269565,-0.127841771,2.226497,0.00711193262,-0.1698923,2.4206624,-0.479693443,0.0149280941,2.364859,-0.04559491,0.004902435,2.47965074,-0.398842841,0.189536437,2.428345,-0.121146165,0.191903532,2.495339,0,0,0,0,0,0,0,0,0,0,0,0,170.06907653808594,348.0587158203125,253.8943328857422,338.1986694335937,1.5528,1.5024
136,2024-08-09T18:33:19.9103072+03:30,-71,-25,68,14,23,70,-22,85,-0.5258796,-0.128025278,2.22652054,0.00750011066,-0.1698522,2.421089,-0.4791345,0.0148577522,2.3637526,-0.04585569,0.00481500058,2.479305,-0.3989486,0.1897028,2.4276154,-0.121747367,0.191815779,2.49452448,0,0,0,0,0,0,0,0,0,0,0,0,170.116455078125,347.7855834960937,254.1161956787109,338.1158752441406,1.5528,1.5024
137,2024-08-09T18:33:19.9448693+03:30,-70,-24,68,14,23,70,-22,85,-0.5247735,-0.128186628,2.22656,0.0078064166,-0.169806734,2.421468,-0.478588253,0.0148393707,2.36268759,-0.04613171,0.004750333,2.47896028,-0.3990467,0.189855561,2.4268775,-0.122376837,0.191756755,2.493722,0,0,0,0,0,0,0,0,0,0,0,0,170.22445678710938,348.0826110839844,254.019775390625,338.14276123046875,1.5448,1.5024
138,2024-08-09T18:33:19.9795018+03:30,-70,-24,70,14,23,70,-22,86,-0.5236673,-0.128328383,2.22660851,0.008031629,-0.169765547,2.42179561,-0.478066444,0.014865336,2.36166668,-0.0464251861,0.00469822157,2.47860432,-0.399142355,0.189995974,2.426142,-0.123002924,0.191722572,2.492962,0,0,0,0,0,0,0,0,0,0,0,0,170.16131591796875,347.6618347167969,253.9710998535156,338.2460632324219,1.5528,1.5024
139,2024-08-09T18:33:20.0113014+03:30,-69,-24,70,14,23,70,-22,86,-0.522712767,-0.129216984,2.22599721,0.008180898,-0.169717357,2.42206478,-0.4775667,0.0149195744,2.36069322,-0.0467267074,0.00466649747,2.478247,-0.399272174,0.190099582,2.42540669,-0.123610675,0.191706121,2.49225187,0,0,0,0,0,0,0,0,0,0,0,0,170.16966247558594,338.01806640625,254.0257873535156,338.1325988769531,1.5616,1.5024
140,2024-08-09T18:33:20.0446476+03:30,-69,-24,71,14,23,70,-22,86,-0.5217491,-0.130122229,2.22535014,0.008306642,-0.169609129,2.42232776,-0.477088541,0.0149919773,2.35976672,-0.0470661633,0.004696346,2.4778583,-0.399439842,0.19014509,2.42466521,-0.124197081,0.191703558,2.49158931,0,0,0,0,0,0,0,0,0,0,0,0,170.1820526123047,347.7314147949219,253.9311370849609,338.05322265625,1.5448,1.5024
141,2024-08-09T18:33:20.0790048+03:30,-70,-23,71,14,22,70,-22,86,-0.52095896,-0.131365463,2.22433829,0.008443588,-0.169454664,2.422629,-0.4766364,0.0150750959,2.35888958,-0.04742617,0.00477149663,2.47745872,-0.399629056,0.1901519,2.4239428,-0.124758072,0.191717148,2.49097586,0,0,0,0,0,0,0,0,0,0,0,0,170.16009521484375,347.05682373046875,253.74200439453125,338.1309814453125,1.5528,1.5104
142,2024-08-09T18:33:20.1106234+03:30,-69,-23,71,13,22,70,-22,86,-0.520095468,-0.132310286,2.22359776,0.00861507747,-0.1692622,2.42294335,-0.476214558,0.0151643753,2.35806513,-0.04778911,0.00487336144,2.47705913,-0.399824351,0.190109625,2.42320418,-0.125319988,0.191754133,2.49039626,0,0,0,0,0,0,0,0,0,0,0,0,170.19454956054688,348.0693054199219,254.1925506591797,338.2109375,1.5528,1.5024
143,2024-08-09T18:33:20.1439196+03:30,-69,-23,68,13,22,70,-23,86,-0.519182444,-0.1329966,2.22310138,0.008795111,-0.169054836,2.42325568,-0.4758216,0.0152543914,2.35729,-0.0481521077,0.004986622,2.47665524,-0.400038034,0.190013036,2.42244935,-0.125907853,0.191835329,2.48984742,0,0,0,0,0,0,0,0,0,0,0,0,170.10491943359375,339.2127685546875,253.7669982910156,338.14654541015625,1.5528,1.5104
144,2024-08-09T18:33:20.1783628+03:30,-68,-23,68,13,22,70,-23,86,-0.518247545,-0.133546084,2.22278023,0.008897728,-0.168853015,2.423485,-0.4754526,0.0153213535,2.35654473,-0.0485122539,0.005106021,2.47624922,-0.400266945,0.189852953,2.42166233,-0.126510814,0.191956162,2.489328,0,0,0,0,0,0,0,0,0,0,0,0,170.24899291992188,339.4359741210937,253.94708251953125,338.0428466796875,1.5616,1.5024
145,2024-08-09T18:33:20.2118213+03:30,-68,-23,68,13,22,70,-23,86,-0.517305732,-0.1339525,2.2226274,0.008958501,-0.168659776,2.423668,-0.475114584,0.0153568592,2.35582042,-0.0488600247,0.005223497,2.475856,-0.400526524,0.189651459,2.4208622,-0.127176836,0.19210279,2.48878765,0,0,0,0,0,0,0,0,0,0,0,0,170.2487030029297,339.40191650390625,253.9036102294922,338.22900390625,1.5528,1.5024
146,2024-08-09T18:33:20.2472634+03:30,-67,-23,68,13,22,70,-23,86,-0.5163751,-0.134216174,2.22262645,0.009024911,-0.1684731,2.42386627,-0.4748069,0.0153666055,2.35512185,-0.04919212,0.00533634145,2.47548056,-0.400808722,0.189403966,2.42004085,-0.127881169,0.192260131,2.488233,0,0,0,0,0,0,0,0,0,0,0,0,170.21083068847656,339.5500183105469,254.11233520507807,338.0050048828125,1.5616,1.5024
147,2024-08-09T18:33:20.2787532+03:30,-66,-23,69,13,22,70,-23,86,-0.515470862,-0.134373516,2.22274446,0.009082457,-0.168266922,2.42407537,-0.474538773,0.0153638888,2.354458,-0.0495302454,0.00546889147,2.47511148,-0.4011053,0.189131469,2.41921735,-0.128635868,0.192438081,2.487644,0,0,0,0,0,0,0,0,0,0,0,0,170.23068237304688,339.7195739746094,253.97525024414065,338.1669616699219,1.5528,1.5024
148,2024-08-09T18:33:20.3108207+03:30,-68,-22,69,12,21,70,-23,86,-0.5145693,-0.1345492,2.22304249,0.009042053,-0.168071762,2.424224,-0.474313021,0.0153456228,2.35382986,-0.04986579,0.00561125157,2.474752,-0.4014116,0.18883808,2.418391,-0.129418075,0.192638457,2.48704171,0,0,0,0,0,0,0,0,0,0,0,0,170.2655029296875,341.6802062988281,253.8282165527344,338.0456848144531,1.5528,1.5024
149,2024-08-09T18:33:20.3439964+03:30,-67,-22,69,12,21,70,-23,86,-0.513724267,-0.134710252,2.22340846,0.00890740752,-0.167890832,2.42432475,-0.474147379,0.0153148966,2.35322976,-0.0501942821,0.00576078333,2.47441,-0.4017302,0.188534841,2.41757154,-0.130170241,0.192811891,2.4864397,0,0,0,0,0,0,0,0,0,0,0,0,170.17080688476562,339.9118957519531,253.79283142089844,338.13482666015625,1.5528,1.5024
150,2024-08-09T18:33:20.3747487+03:30,-67,-22,69,12,21,70,-23,86,-0.512941,-0.134868369,2.22380424,0.008710832,-0.167725667,2.42438626,-0.47403574,0.015265462,2.352658,-0.0505201556,0.00590638164,2.474079,-0.402064353,0.188218817,2.41676164,-0.1308866,0.1929631,2.48585248,0,0,0,0,0,0,0,0,0,0,0,0,170.29006958007812,339.7294311523437,253.92872619628903,338.16851806640625,1.5616,1.5104
151,2024-08-09T18:33:20.4124642+03:30,-66,-22,69,12,21,70,-23,86,-0.512267768,-0.134982049,2.22414374,0.00846933,-0.167571142,2.424406,-0.473972231,0.0151902493,2.35211349,-0.05085181,0.00604686374,2.47374249,-0.402391583,0.1878849,2.41594529,-0.131563783,0.193093687,2.48528528,0,0,0,0,0,0,0,0,0,0,0,0,170.097900390625,339.9276733398437,253.91061401367188,338.1053771972656,1.5616,1.5024
152,2024-08-09T18:33:20.4449241+03:30,-66,-22,71,13,21,70,-23,87,-0.511671245,-0.1350911,2.22443819,0.008229733,-0.167429388,2.42441916,-0.473952085,0.0150824394,2.3515923,-0.05118133,0.006172042,2.47340822,-0.40269345,0.187527135,2.41510177,-0.1322008,0.193210661,2.48474979,0,0,0,0,0,0,0,0,0,0,0,0,170.3079833984375,339.98583984375,254.14491271972656,338.1033020019531,1.5616,1.5024
153,2024-08-09T18:33:20.4755531+03:30,-65,-22,71,13,21,70,-23,87,-0.511085033,-0.136289075,2.22396255,0.007991868,-0.16729553,2.42442656,-0.4739823,0.0149655417,2.35107327,-0.0514967479,0.006288166,2.47309184,-0.402973056,0.1871589,2.414254,-0.1328076,0.193299815,2.48422837,0,0,0,0,0,0,0,0,0,0,0,0,170.20289611816406,342.01043701171875,254.09796142578125,338.1947631835937,1.5616,1.5024
154,2024-08-09T18:33:20.5110494+03:30,-64,-22,66,13,21,70,-24,87,-0.510597467,-0.137098208,2.22373629,0.007763685,-0.167179361,2.42442966,-0.474071115,0.0148448879,2.35057378,-0.051824376,0.00638159271,2.47275186,-0.4032465,0.186789528,2.41341567,-0.133380145,0.19336988,2.48373,0,0,0,0,0,0,0,0,0,0,0,0,170.26710510253906,339.9986572265625,253.8347930908203,338.20489501953125,1.5616,1.5024
155,2024-08-09T18:33:20.5429369+03:30,-64,-22,66,13,21,70,-24,87,-0.510215163,-0.13761209,2.22367644,0.00750212325,-0.167093366,2.42440271,-0.4742098,0.0147349425,2.350099,-0.05215799,0.00645252829,2.47238779,-0.4034985,0.186430469,2.41259,-0.133937359,0.19343774,2.48325014,0,0,0,0,0,0,0,0,0,0,0,0,170.2491455078125,341.0939636230469,254.04129028320312,338.10845947265625,1.5528,1.5024
156,2024-08-09T18:33:20.5811760+03:30,-63,-22,66,13,21,70,-24,87,-0.5099085,-0.137919784,2.22373033,0.00722939568,-0.167027175,2.42435741,-0.4743877,0.0146352034,2.349654,-0.05248851,0.00650588656,2.472016,-0.40373224,0.1860845,2.411787,-0.134479642,0.193503991,2.48279119,0,0,0,0,0,0,0,0,0,0,0,0,170.1612091064453,339.6893005371094,254.0029296875,338.1513061523437,1.5616,1.5024
157,2024-08-09T18:33:20.6117802+03:30,-63,-22,66,13,21,70,-24,87,-0.5096557,-0.138080239,2.22386,0.0069405376,-0.166974887,2.42428756,-0.474609733,0.0145526584,2.34924,-0.0528064631,0.00654699374,2.47166014,-0.40394634,0.1857547,2.41100717,-0.135017276,0.193584725,2.48235917,0,0,0,0,0,0,0,0,0,0,0,0,170.19155883789062,339.88800048828125,253.6874389648437,338.2399597167969,1.5528,1.5024
158,2024-08-09T18:33:20.6436948+03:30,-62,-22,66,13,21,70,-24,87,-0.509445131,-0.13813889,2.22403359,0.00665828632,-0.16692999,2.42420435,-0.47486186,0.0144831594,2.348855,-0.05311108,0.006577424,2.471318,-0.404153764,0.185444847,2.41025686,-0.135543063,0.193671837,2.48195148,0,0,0,0,0,0,0,0,0,0,0,0,170.14173889160156,339.5809936523437,254.01690673828125,338.1319580078125,1.5616,1.5024
159,2024-08-09T18:33:20.6798860+03:30,-62,-22,66,13,21,70,-24,87,-0.5092678,-0.1381295,2.22422552,0.00637795543,-0.166869491,2.42412019,-0.475132346,0.0144208474,2.348495,-0.05340178,0.006619498,2.471015,-0.404354334,0.18515195,2.40953445,-0.13606067,0.193765953,2.48156261,0,0,0,0,0,0,0,0,0,0,0,0,170.12933349609375,348.1189880371094,253.84591674804688,338.1979675292969,1.5528,1.5024
160,2024-08-09T18:33:20.7135229+03:30,-61,-22,66,13,21,70,-24,87,-0.5091103,-0.13806434,2.224416,0.006101626,-0.1668007,2.42404032,-0.475420475,0.0143774031,2.34815288,-0.0536789224,0.00666754041,2.47074437,-0.404543936,0.184883058,2.4088397,-0.136568382,0.193867132,2.48119187,0,0,0,0,0,0,0,0,0,0,0,0,170.34548950195312,347.93408203125,253.78543090820312,338.1820678710937,1.5448,1.5024
161,2024-08-09T18:33:20.7457051+03:30,-61,-22,66,13,21,70,-24,87,-0.5089746,-0.137960821,2.2245822,0.005818203,-0.166738689,2.42395616,-0.475747615,0.01434721,2.34782314,-0.0539437719,0.00670944527,2.470499,-0.404724956,0.184630767,2.40817285,-0.137049168,0.193923846,2.480823,0,0,0,0,0,0,0,0,0,0,0,0,170.21743774414062,339.81689453125,254.050537109375,338.0939636230469,1.5616,1.5024
162,2024-08-09T18:33:20.7782254+03:30,-60,-23,66,12,22,71,-24,87,-0.508881867,-0.137817323,2.22469068,0.00552620133,-0.166685864,2.4238646,-0.476097852,0.0143136485,2.34750724,-0.054195784,0.00674345,2.470276,-0.404912859,0.184379771,2.40752482,-0.137505159,0.19395034,2.48045945,0,0,0,0,0,0,0,0,0,0,0,0,170.19094848632812,339.8065795898437,254.09487915039065,338.141845703125,1.5616,1.5024
163,2024-08-09T18:33:20.8103034+03:30,-60,-23,66,12,22,71,-24,87,-0.5088358,-0.137622565,2.22471452,0.00523649761,-0.166623667,2.42378259,-0.4764594,0.0142764384,2.347201,-0.05443846,0.00678684376,2.470074,-0.40509975,0.184131742,2.406888,-0.137965545,0.193970561,2.480095,0,0,0,0,0,0,0,0,0,0,0,0,170.18321228027344,339.8975830078125,253.6309509277344,338.09332275390625,1.5616,1.5104
164,2024-08-09T18:33:20.8459303+03:30,-60,-23,65,12,22,71,-24,87,-0.5088186,-0.137401074,2.22467756,0.00495885825,-0.166532815,2.42371535,-0.476825416,0.0142374178,2.34690332,-0.0546788275,0.006856105,2.46988344,-0.405284882,0.183888867,2.40626979,-0.138443276,0.194022551,2.4797554,0,0,0,0,0,0,0,0,0,0,0,0,170.1234130859375,340.04718017578125,253.8267517089844,338.1635131835937,1.5528,1.5024
165,2024-08-09T18:33:20.8756816+03:30,-59,-23,65,12,22,71,-24,87,-0.5088224,-0.137171224,2.2246027,0.0046953517,-0.1664181,2.42365813,-0.477184057,0.0141982138,2.3466115,-0.054915145,0.00694507034,2.4697063,-0.405465126,0.183654845,2.40567327,-0.13892737,0.19409588,2.47943783,0,0,0,0,0,0,0,0,0,0,0,0,170.2989501953125,339.884033203125,253.9463806152344,338.12115478515625,1.5616,1.5024
166,2024-08-09T18:33:20.9110149+03:30,-59,-23,65,12,22,71,-24,87,-0.5088356,-0.136937067,2.22450924,0.00443642866,-0.166276842,2.42359853,-0.477526248,0.014167727,2.34633,-0.0551478043,0.007057549,2.46954083,-0.4056598,0.183449209,2.40510774,-0.139408112,0.194179371,2.47913766,0,0,0,0,0,0,0,0,0,0,0,0,170.169677734375,339.3717956542969,253.6142578125,338.124267578125,1.5528,1.5024
167,2024-08-09T18:33:20.9437055+03:30,-59,-23,65,12,22,71,-24,87,-0.508832932,-0.136737525,2.22437978,0.004197939,-0.166138276,2.423535,-0.477861464,0.0141296526,2.34605074,-0.0553837679,0.007160503,2.46936369,-0.405885458,0.1832543,2.40458274,-0.139862582,0.194194734,2.47882771,0,0,0,0,0,0,0,0,0,0,0,0,170.24969482421875,339.0912475585937,254.01998901367188,338.1572570800781,1.5528,1.5104
168,2024-08-09T18:33:20.9783294+03:30,-59,-23,65,12,22,71,-24,87,-0.508810639,-0.136553541,2.22425151,0.00399027,-0.165999413,2.42347956,-0.4781936,0.0140930349,2.345781,-0.05561969,0.0072552897,2.46918178,-0.4061311,0.1830737,2.40409684,-0.1403047,0.194167376,2.47851,0,0,0,0,0,0,0,0,0,0,0,0,170.20413208007812,338.9418334960937,253.82406616210932,338.1551513671875,1.5712,1.5024
169,2024-08-09T18:33:21.0122244+03:30,-59,-23,65,12,22,71,-24,87,-0.508780539,-0.13637425,2.22412252,0.0038064688,-0.165863141,2.423427,-0.478519648,0.014063525,2.34552455,-0.05585232,0.007340752,2.46899962,-0.406387985,0.182910472,2.40365,-0.140729874,0.194111139,2.47819519,0,0,0,0,0,0,0,0,0,0,0,0,170.5126953125,347.7699279785156,254.04519653320312,338.11968994140625,1.5528,1.5024
170,2024-08-09T18:33:21.0426564+03:30,-58,-23,65,12,22,71,-24,87,-0.5087348,-0.1362106,2.22401047,0.00363498577,-0.165699139,2.423382,-0.478835434,0.0140460636,2.345278,-0.056092158,0.007448039,2.46881962,-0.4066536,0.182768732,2.40324378,-0.141133845,0.194037929,2.477891,0,0,0,0,0,0,0,0,0,0,0,0,170.31967163085938,348.18780517578125,254.06198120117188,338.25616455078125,1.5528,1.4944
171,2024-08-09T18:33:21.0759279+03:30,-58,-23,61,13,22,71,-25,87,-0.50867635,-0.1360633,2.223917,0.00347414869,-0.1655055,2.42334938,-0.4791468,0.0140390582,2.34504437,-0.0563386343,0.00757961674,2.46864653,-0.406928331,0.182651088,2.40287185,-0.141526163,0.193962112,2.47760034,0,0,0,0,0,0,0,0,0,0,0,0,170.43765258789062,348.312744140625,253.69821166992188,338.15643310546875,1.5528,1.5104
172,2024-08-09T18:33:21.1066228+03:30,-58,-23,61,13,22,71,-25,87,-0.508607864,-0.135932356,2.223846,0.00332606537,-0.1652921,2.42332721,-0.479450554,0.0140419379,2.34482551,-0.05658524,0.007726723,2.4684813,-0.407203257,0.1825504,2.40253425,-0.141900718,0.193886518,2.47732615,0,0,0,0,0,0,0,0,0,0,0,0,170.16690063476562,338.8265075683594,254.02035522460932,338.0550537109375,1.5616,1.5024
173,2024-08-09T18:33:21.1431374+03:30,-58,-23,61,13,22,71,-25,87,-0.508536458,-0.135824367,2.2237854,0.00318188523,-0.16504772,2.42331672,-0.479745477,0.0140430173,2.344613,-0.05683353,0.00790158752,2.46833348,-0.407472521,0.182464749,2.40222788,-0.1422916,0.1938592,2.477057,0,0,0,0,0,0,0,0,0,0,0,0,170.31951904296875,347.8939819335937,253.9869079589844,338.1539306640625,1.5616,1.5104
174,2024-08-09T18:33:21.1768820+03:30,-58,-23,61,12,22,71,-25,87,-0.5084627,-0.135735467,2.223737,0.00304570259,-0.16479221,2.42331338,-0.48002708,0.0140439533,2.34440923,-0.05707736,0.008084653,2.4682014,-0.407734424,0.182394311,2.401945,-0.142687634,0.193873554,2.47680473,0,0,0,0,0,0,0,0,0,0,0,0,170.52383422851562,347.7592163085937,254.0690460205078,338.2171325683594,1.5528,1.5024
175,2024-08-09T18:33:21.2077492+03:30,-57,-23,62,12,22,71,-25,87,-0.5084066,-0.135648638,2.22368622,0.002919734,-0.164537355,2.42331362,-0.480294019,0.0140451211,2.34421563,-0.0573155656,0.008263964,2.46808052,-0.4079897,0.182341591,2.401688,-0.14309229,0.193909854,2.47654748,0,0,0,0,0,0,0,0,0,0,0,0,170.44790649414062,347.800537109375,253.98171997070312,338.1766357421875,1.5528,1.5104
