FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY
74,2024-08-09T18:33:59.5810977+03:30,-43,-61,130,8,34,15,-8,80,-0.5077219,0.2028785,2.057017,-0.0280910861,-0.246329725,2.42649627,-0.5607597,0.125863567,2.24000883,-0.07860562,-0.03317019,2.48747015,-0.415212572,0.180484653,2.44812775,-0.10724321,0.162654176,2.520637,0,0,0,0,0,0,0,0,0,0,0,0
75,2024-08-09T18:33:59.6135639+03:30,-43,-61,128,8,34,15,-8,80,-0.508428454,0.199527189,2.0566597,-0.0284897573,-0.248763368,2.42529488,-0.5610036,0.1232745,2.24009013,-0.07819508,-0.0352651961,2.48656583,-0.4157805,0.179758832,2.44777346,-0.107469745,0.16209057,2.51987171,0,0,0,0,0,0,0,0,0,0,0,0
76,2024-08-09T18:33:59.6451761+03:30,-43,-61,127,7,34,16,-8,80,-0.509022236,0.196239531,2.056312,-0.02876736,-0.251451284,2.42409682,-0.5612069,0.12061543,2.240118,-0.07755701,-0.03835858,2.48512125,-0.4163011,0.179008126,2.44738388,-0.107677333,0.161551163,2.51914477,0,0,0,0,0,0,0,0,0,0,0,0
77,2024-08-09T18:33:59.6807370+03:30,-43,-61,120,7,34,16,-9,80,-0.509431,0.192746028,2.05594516,-0.0289705787,-0.2542657,2.42290545,-0.5613935,0.117894322,2.24014235,-0.0767751,-0.0420539528,2.48335314,-0.416773915,0.178254217,2.44698119,-0.107857019,0.161026418,2.51845813,0,0,0,0,0,0,0,0,0,0,0,0
78,2024-08-09T18:33:59.7123182+03:30,-44,-61,118,6,34,17,-9,80,-0.5095714,0.1891642,2.05561566,-0.0291937757,-0.2571002,2.4216702,-0.5615377,0.115138642,2.24016762,-0.07590952,-0.04605703,2.48142266,-0.41719085,0.1774642,2.44654775,-0.108013734,0.16052556,2.51781631,0,0,0,0,0,0,0,0,0,0,0,0
79,2024-08-09T18:33:59.7463178+03:30,-44,-61,117,6,34,17,-9,80,-0.5095964,0.185409591,2.055191,-0.0293684788,-0.259896725,2.42046213,-0.561655045,0.112361617,2.240136,-0.07500721,-0.050180316,2.479429,-0.417550474,0.1766437,2.44609761,-0.108149633,0.16004242,2.51719236,0,0,0,0,0,0,0,0,0,0,0,0
80,2024-08-09T18:33:59.7818855+03:30,-44,-61,116,6,34,18,-9,80,-0.509536147,0.181294814,2.054652,-0.029509481,-0.2626074,2.419295,-0.5617471,0.109565914,2.24008584,-0.07410114,-0.0542839728,2.47744584,-0.4178549,0.175794885,2.44564319,-0.108267985,0.159582779,2.51659679,0,0,0,0,0,0,0,0,0,0,0,0
81,2024-08-09T18:33:59.8159980+03:30,-45,-62,120,5,34,19,-9,79,-0.5101237,0.177023813,2.05489326,-0.029589003,-0.265206844,2.41822171,-0.561617434,0.106222957,2.24087429,-0.0732243657,-0.05827847,2.47550368,-0.4181125,0.174913585,2.44517231,-0.108415976,0.159144491,2.51598167,0,0,0,0,0,0,0,0,0,0,0,0
82,2024-08-09T18:33:59.8483293+03:30,-45,-61,119,5,34,19,-9,79,-0.5111252,0.172593,2.055601,-0.0296323486,-0.267691,2.41721177,-0.56136626,0.102610908,2.2422173,-0.07237235,-0.0621223934,2.47365379,-0.418332577,0.174027175,2.444699,-0.108570993,0.158713818,2.51536155,0,0,0,0,0,0,0,0,0,0,0,0
83,2024-08-09T18:33:59.8823169+03:30,-46,-61,118,5,34,20,-9,79,-0.512302637,0.168119848,2.056585,-0.02962548,-0.2700329,2.41626716,-0.5610604,0.0988971,2.24388337,-0.07154432,-0.06576708,2.47192669,-0.418521136,0.173163578,2.444245,-0.108723745,0.158304587,2.51475716,0,0,0,0,0,0,0,0,0,0,0,0
84,2024-08-09T18:33:59.9138694+03:30,-47,-61,117,5,34,21,-9,79,-0.5134799,0.163646728,2.05770755,-0.0295763854,-0.272222936,2.41539431,-0.56072706,0.09521095,2.24572015,-0.07073652,-0.0691858754,2.4703424,-0.418674946,0.1723387,2.44382739,-0.108863071,0.15792501,2.51418948,0,0,0,0,0,0,0,0,0,0,0,0
85,2024-08-09T18:33:59.9451350+03:30,-48,-61,116,4,34,22,-9,79,-0.5146167,0.159185246,2.05886769,-0.0295151584,-0.274276555,2.414567,-0.5603812,0.09162168,2.24762726,-0.06996059,-0.07238476,2.468888,-0.418809325,0.171538278,2.44343686,-0.108983964,0.157563835,2.51365328,0,0,0,0,0,0,0,0,0,0,0,0
86,2024-08-09T18:33:59.9818513+03:30,-49,-62,102,4,34,23,-10,79,-0.515633345,0.154845357,2.06005764,-0.0294524282,-0.2761935,2.413774,-0.5600614,0.08811884,2.24953532,-0.0692236051,-0.07536042,2.46755767,-0.418934584,0.170753032,2.44305062,-0.109086514,0.157225013,2.513156,0,0,0,0,0,0,0,0,0,0,0,0
87,2024-08-09T18:34:00.0136758+03:30,-49,-62,100,4,34,24,-10,79,-0.5165628,0.150602371,2.06125855,-0.029444905,-0.278412819,2.412805,-0.5597759,0.08470903,2.25143528,-0.06852647,-0.07812319,2.46633768,-0.419047236,0.169989109,2.44266129,-0.109163463,0.156904414,2.512698,0,0,0,0,0,0,0,0,0,0,0,0
88,2024-08-09T18:34:00.0449538+03:30,-50,-62,98,4,34,25,-10,79,-0.517350554,0.146478862,2.06244373,-0.0294677466,-0.2803287,2.411767,-0.559534132,0.08141793,2.25328636,-0.06787017,-0.08068303,2.465222,-0.419147819,0.16925329,2.44227624,-0.109212875,0.156601,2.51228261,0,0,0,0,0,0,0,0,0,0,0,0
89,2024-08-09T18:34:00.0769725+03:30,-51,-62,96,4,34,26,-10,79,-0.51799804,0.142494157,2.06360364,-0.0295086075,-0.2820018,2.41070938,-0.5593493,0.07824648,2.25506926,-0.06725972,-0.08304708,2.4642036,-0.4192394,0.168553755,2.44190168,-0.109236419,0.156318828,2.51191115,0,0,0,0,0,0,0,0,0,0,0,0
90,2024-08-09T18:34:00.1095553+03:30,-52,-63,94,4,34,27,-10,79,-0.5179904,0.138792664,2.06468964,-0.0295586232,-0.2834853,2.40966749,-0.55943507,0.0751574039,2.25646448,-0.0666894242,-0.08522755,2.46326947,-0.419323951,0.167893931,2.44154215,-0.109238014,0.156056434,2.511578,0,0,0,0,0,0,0,0,0,0,0,0
91,2024-08-09T18:34:00.1449654+03:30,-51,-63,92,4,34,27,-10,79,-0.51760143,0.135396779,2.065713,-0.0295613222,-0.2848027,2.40870762,-0.5597031,0.0721095651,2.25756121,-0.06615904,-0.0872204751,2.462409,-0.419417024,0.167289615,2.4412334,-0.109218016,0.155828625,2.51129436,0,0,0,0,0,0,0,0,0,0,0,0
92,2024-08-09T18:34:00.1794421+03:30,-52,-64,91,4,34,28,-10,79,-0.5169407,0.132069215,2.06663,-0.0295271445,-0.285996944,2.4078505,-0.5600731,0.06914481,2.25846243,-0.0656660646,-0.08904653,2.46160626,-0.4195157,0.166731626,2.44096422,-0.109179534,0.155626133,2.5110507,0,0,0,0,0,0,0,0,0,0,0,0
93,2024-08-09T18:34:00.2088645+03:30,-52,-64,90,4,34,29,-10,79,-0.516027033,0.12871483,2.06743741,-0.0294726342,-0.287089646,2.40708542,-0.5605517,0.0662039,2.25916243,-0.06521093,-0.09071951,2.460858,-0.4196165,0.166213125,2.44072485,-0.109130442,0.1554471,2.51084065,0,0,0,0,0,0,0,0,0,0,0,0
94,2024-08-09T18:34:00.2450847+03:30,-53,-65,89,3,34,30,-10,78,-0.5149785,0.125375375,2.068166,-0.0293595474,-0.288107872,2.40644383,-0.561098635,0.0632707,2.259721,-0.06490167,-0.0922554955,2.46001124,-0.419714123,0.165743023,2.44052672,-0.109087795,0.155286282,2.51063919,0,0,0,0,0,0,0,0,0,0,0,0
95,2024-08-09T18:34:00.2763434+03:30,-52,-66,89,3,34,30,-10,78,-0.514375,0.121637687,2.06918168,-0.0291992612,-0.2890578,2.405893,-0.561579,0.0600945428,2.2607832,-0.0646664,-0.09366972,2.45916533,-0.4198104,0.165305942,2.44035554,-0.109045617,0.155140728,2.51045084,0,0,0,0,0,0,0,0,0,0,0,0
96,2024-08-09T18:34:00.3120014+03:30,-53,-66,89,3,34,31,-10,78,-0.5137834,0.117564395,2.07029748,-0.029020546,-0.289945632,2.40540743,-0.561911345,0.0568275228,2.2621305,-0.064478144,-0.0949693248,2.45834279,-0.4199054,0.1648916,2.44020081,-0.10900557,0.155010656,2.5102756,0,0,0,0,0,0,0,0,0,0,0,0
97,2024-08-09T18:34:00.3450633+03:30,-53,-67,90,3,34,32,-10,78,-0.5134374,0.113080762,2.071315,-0.02885538,-0.290780783,2.40496469,-0.5621705,0.0535669774,2.26355481,-0.06430446,-0.09616522,2.45757866,-0.4200049,0.164509237,2.44007778,-0.108970366,0.154893592,2.51011133,0,0,0,0,0,0,0,0,0,0,0,0
98,2024-08-09T18:34:00.3822038+03:30,-53,-67,90,3,34,33,-10,78,-0.5131331,0.108259566,2.07224178,-0.0287135988,-0.291566581,2.40453529,-0.562396765,0.0503819436,2.26498413,-0.06414015,-0.09726743,2.45687532,-0.420096129,0.164171234,2.43999171,-0.108936332,0.15478757,2.50996351,0,0,0,0,0,0,0,0,0,0,0,0
99,2024-08-09T18:34:00.4120612+03:30,-54,-68,90,3,34,34,-10,78,-0.512812436,0.103261024,2.07308388,-0.0286013559,-0.292310536,2.40411925,-0.5626185,0.0473116823,2.26637,-0.0639795139,-0.09828579,2.45623636,-0.420173377,0.1638653,2.43992662,-0.108915307,0.154689834,2.50981736,0,0,0,0,0,0,0,0,0,0,0,0
100,2024-08-09T18:34:00.4451607+03:30,-54,-69,90,3,34,35,-10,78,-0.5113669,0.0994487256,2.074271,-0.0284850914,-0.2930098,2.403725,-0.562935233,0.0441315547,2.26708174,-0.0638186038,-0.09922357,2.455661,-0.420242071,0.163610637,2.4398973,-0.108901419,0.154605687,2.50967717,0,0,0,0,0,0,0,0,0,0,0,0
101,2024-08-09T18:34:00.4809808+03:30,-55,-69,90,3,34,36,-10,78,-0.5117959,0.09482076,2.07666,-0.0283804927,-0.293663472,2.40334463,-0.562235057,0.0411769077,2.2695334,-0.06364594,-0.10008429,2.45515752,-0.420295715,0.163402811,2.439898,-0.108890653,0.1545337,2.509549,0,0,0,0,0,0,0,0,0,0,0,0
102,2024-08-09T18:34:00.5149696+03:30,-55,-68,90,3,34,37,-10,78,-0.5132108,0.08964155,2.07982945,-0.0282697659,-0.294272751,2.40298772,-0.561272144,0.0383144841,2.27320313,-0.0634693,-0.100874178,2.45471358,-0.420328975,0.1632325,2.4399147,-0.108881451,0.154472023,2.50943446,0,0,0,0,0,0,0,0,0,0,0,0
103,2024-08-09T18:34:00.5492695+03:30,-57,-68,89,3,34,38,-10,78,-0.5154551,0.08424083,2.08465052,-0.0281549655,-0.294835,2.40265083,-0.558909535,0.03496322,2.27841973,-0.06327653,-0.101596765,2.45434332,-0.420331776,0.163103908,2.4399488,-0.108873032,0.15441978,2.509334,0,0,0,0,0,0,0,0,0,0,0,0
104,2024-08-09T18:34:00.5855917+03:30,-58,-68,89,3,34,40,-10,78,-0.518209159,0.0779113844,2.08907437,-0.0280925445,-0.29536134,2.402313,-0.556821048,0.0324242637,2.28337431,-0.06307418,-0.102260284,2.45403481,-0.420320958,0.16297853,2.43997049,-0.108865462,0.154373422,2.50924444,0,0,0,0,0,0,0,0,0,0,0,0
105,2024-08-09T18:34:00.6140081+03:30,-59,-66,88,3,34,41,-10,78,-0.521091342,0.07135256,2.09371877,-0.0280474611,-0.295864046,2.401992,-0.5550901,0.0302630421,2.28873873,-0.0628716648,-0.102881595,2.45377064,-0.420291662,0.1628463,2.43997383,-0.108877115,0.154318377,2.50913358,0,0,0,0,0,0,0,0,0,0,0,0
106,2024-08-09T18:34:00.6448405+03:30,-61,-66,87,3,34,43,-10,78,-0.5242798,0.06541972,2.0983336,-0.02806059,-0.2963368,2.40167141,-0.5537379,0.0285238642,2.29420638,-0.06267453,-0.103454538,2.45354414,-0.420247436,0.162723482,2.43998861,-0.108896218,0.154263377,2.509024,0,0,0,0,0,0,0,0,0,0,0,0
107,2024-08-09T18:34:00.6819859+03:30,-61,-65,86,3,34,44,-10,78,-0.527503848,0.0599501841,2.10278034,-0.028146768,-0.296775,2.40133977,-0.552691638,0.0271344427,2.29957652,-0.062479198,-0.103978381,2.45335937,-0.420194447,0.162608042,2.44001055,-0.108918615,0.1542124,2.50891876,0,0,0,0,0,0,0,0,0,0,0,0
108,2024-08-09T18:34:00.7118854+03:30,-62,-65,84,3,34,45,-10,78,-0.5290243,0.0556348339,2.10625958,-0.0282812715,-0.297172785,2.401008,-0.551863253,0.0259860177,2.30473423,-0.06229235,-0.1044511,2.45321059,-0.420145124,0.162491411,2.44002867,-0.10893666,0.1541711,2.508833,0,0,0,0,0,0,0,0,0,0,0,0
109,2024-08-09T18:34:00.7450453+03:30,-62,-65,83,3,35,46,-10,78,-0.52943337,0.0521907322,2.10901332,-0.0284547135,-0.297538221,2.40069,-0.55122143,0.0250397511,2.30963278,-0.0621150434,-0.104880191,2.45309329,-0.420079976,0.162368312,2.44001842,-0.108951025,0.154135376,2.5087626,0,0,0,0,0,0,0,0,0,0,0,0
110,2024-08-09T18:34:00.7769199+03:30,-62,-65,81,3,35,47,-10,78,-0.529322565,0.0500805341,2.109637,-0.0285861343,-0.297880322,2.40047264,-0.5505909,0.0252555348,2.3125658,-0.06195037,-0.1052719,2.4529984,-0.42001012,0.162235752,2.43998313,-0.108978733,0.1540964,2.5086925,0,0,0,0,0,0,0,0,0,0,0,0
111,2024-08-09T18:34:00.8081689+03:30,-63,-65,80,3,35,48,-10,78,-0.528498352,0.0482226945,2.11021066,-0.0286945142,-0.298199654,2.40032363,-0.550340235,0.0253996775,2.31586957,-0.0618020371,-0.105629705,2.452918,-0.41994378,0.162094608,2.43993068,-0.109020151,0.154055759,2.50861669,0,0,0,0,0,0,0,0,0,0,0,0
112,2024-08-09T18:34:00.8459163+03:30,-62,-66,79,3,36,49,-10,78,-0.5288834,0.0449691,2.11191368,-0.028782174,-0.298499048,2.40023518,-0.5503112,0.0254581813,2.31931877,-0.06167047,-0.105956495,2.45284486,-0.419882119,0.161948815,2.4398675,-0.10906852,0.154014871,2.50853825,0,0,0,0,0,0,0,0,0,0,0,0
113,2024-08-09T18:34:00.8777756+03:30,-62,-65,78,3,36,49,-10,78,-0.528618,0.0422089547,2.1139195,-0.0289031453,-0.2987717,2.40016413,-0.5504146,0.0254896358,2.32275462,-0.0615534931,-0.10624624,2.45278049,-0.419814616,0.16182214,2.43982458,-0.109113306,0.153983235,2.50847459,0,0,0,0,0,0,0,0,0,0,0,0
114,2024-08-09T18:34:00.9102919+03:30,-61,-65,77,3,36,50,-10,78,-0.528111935,0.0384960733,2.11641049,-0.0290465783,-0.29903087,2.40013242,-0.550744832,0.0258373171,2.32579041,-0.0615154728,-0.106494144,2.45258927,-0.419731945,0.161735967,2.43981886,-0.109146684,0.153963715,2.50843048,0,0,0,0,0,0,0,0,0,0,0,0
115,2024-08-09T18:34:00.9458216+03:30,-61,-66,76,3,37,51,-10,78,-0.5282514,0.0350546166,2.11900926,-0.0291583221,-0.2992684,2.40014172,-0.550798535,0.025854202,2.328779,-0.0615294464,-0.106707953,2.45232916,-0.419635117,0.1616842,2.43984938,-0.109178446,0.15395458,2.50839067,0,0,0,0,0,0,0,0,0,0,0,0
116,2024-08-09T18:34:00.9777167+03:30,-61,-66,76,3,37,52,-10,78,-0.5276609,0.0320207365,2.12102127,-0.0292133465,-0.2994809,2.40017438,-0.5505146,0.02551814,2.33162618,-0.0615636036,-0.106895335,2.45204568,-0.419543236,0.161648422,2.439906,-0.109209038,0.153951913,2.50834823,0,0,0,0,0,0,0,0,0,0,0,0
117,2024-08-09T18:34:01.0125796+03:30,-61,-66,75,3,37,52,-10,78,-0.526494145,0.02925087,2.122541,-0.0292418338,-0.2996691,2.40020132,-0.5493507,0.0243768,2.33462477,-0.0615721457,-0.107062675,2.45180821,-0.4194654,0.16159302,2.43995881,-0.109234281,0.153953239,2.508304,0,0,0,0,0,0,0,0,0,0,0,0
118,2024-08-09T18:34:01.0454909+03:30,-61,-66,75,3,37,53,-10,78,-0.525044,0.0266305916,2.12299919,-0.0292505268,-0.299846381,2.40021229,-0.548633754,0.02405575,2.33574772,-0.0615605935,-0.107221127,2.45160222,-0.4193997,0.161523581,2.44000673,-0.1092561,0.15395318,2.50823784,0,0,0,0,0,0,0,0,0,0,0,0
119,2024-08-09T18:34:01.0805736+03:30,-60,-66,74,3,37,53,-10,78,-0.523282468,0.0240590367,2.12286139,-0.0292529911,-0.3000166,2.4002018,-0.547906041,0.0241073,2.33577681,-0.061524462,-0.107373126,2.4514327,-0.4193436,0.161440328,2.44004965,-0.109272249,0.153953269,2.50814223,0,0,0,0,0,0,0,0,0,0,0,0
120,2024-08-09T18:34:01.1129046+03:30,-60,-65,74,3,37,53,-10,78,-0.523825169,0.0210825223,2.12255,-0.0292509142,-0.300184429,2.40017128,-0.5471718,0.02435756,2.33513618,-0.0614719279,-0.10752257,2.45129061,-0.419290781,0.1613462,2.4400866,-0.109287135,0.1539514,2.50801563,0,0,0,0,0,0,0,0,0,0,0,0
121,2024-08-09T18:34:01.1459826+03:30,-60,-62,74,3,36,52,-10,78,-0.5282054,0.01824243,2.128841,-0.0292061027,-0.300359756,2.40012026,-0.5463143,0.0244515426,2.33274317,-0.06141242,-0.107681483,2.45115232,-0.41925,0.161252752,2.44012356,-0.109309115,0.153938726,2.507837,0,0,0,0,0,0,0,0,0,0,0,0
122,2024-08-09T18:34:01.1817675+03:30,-61,-61,74,3,36,52,-10,78,-0.5324534,0.0167950038,2.13412428,-0.029101193,-0.300535053,2.40005469,-0.545096934,0.02375627,2.33214879,-0.061345987,-0.107846141,2.451017,-0.419216,0.161164239,2.440161,-0.109340429,0.153916433,2.50761366,0,0,0,0,0,0,0,0,0,0,0,0
123,2024-08-09T18:34:01.2128696+03:30,-63,-59,74,3,35,52,-10,78,-0.538224638,0.0155138746,2.13720584,-0.0289687142,-0.300709277,2.39997125,-0.5440625,0.0231002,2.33081436,-0.0612627044,-0.10801167,2.45089984,-0.4191872,0.161082774,2.44019938,-0.109388053,0.153889179,2.50734925,0,0,0,0,0,0,0,0,0,0,0,0
124,2024-08-09T18:34:01.2486278+03:30,-62,-57,74,3,35,51,-10,78,-0.5410629,0.0135157723,2.13790751,-0.02882895,-0.300884336,2.39986062,-0.5431774,0.0224738885,2.32892871,-0.0611677,-0.108178683,2.45079827,-0.4191523,0.161044583,2.44027638,-0.10944616,0.153857887,2.50705862,0,0,0,0,0,0,0,0,0,0,0,0
125,2024-08-09T18:34:01.2801136+03:30,-62,-56,75,3,35,51,-10,78,-0.5427369,0.009920243,2.13782573,-0.0286908653,-0.301069438,2.39972949,-0.542483151,0.0219783429,2.32706928,-0.06106491,-0.108352311,2.45070028,-0.419117451,0.1610301,2.44037223,-0.109520972,0.15381743,2.50672913,0,0,0,0,0,0,0,0,0,0,0,0
126,2024-08-09T18:34:01.3171754+03:30,-61,-54,75,3,34,50,-10,78,-0.5437169,0.00523372972,2.13710785,-0.0285253432,-0.301257282,2.39959,-0.541945,0.02153473,2.32511425,-0.060950093,-0.108529322,2.45061612,-0.419069231,0.161036417,2.4404788,-0.109602377,0.153772473,2.50637364,0,0,0,0,0,0,0,0,0,0,0,0
127,2024-08-09T18:34:01.3490369+03:30,-60,-52,75,3,34,50,-10,78,-0.5442501,-0.00016731683,2.13600016,-0.0283249468,-0.30145815,2.39944315,-0.5415416,0.0211037882,2.32311487,-0.06084105,-0.108720064,2.45052338,-0.419012725,0.161067724,2.44061232,-0.109696239,0.153714225,2.50598121,0,0,0,0,0,0,0,0,0,0,0,0
128,2024-08-09T18:34:01.3809877+03:30,-59,-51,76,3,34,50,-10,78,-0.5445592,-0.005701273,2.13460016,-0.02808565,-0.301667929,2.39929843,-0.5412154,0.02064873,2.32121015,-0.06074974,-0.108918786,2.4504056,-0.418947428,0.161114827,2.44075871,-0.109793074,0.153648525,2.50557828,0,0,0,0,0,0,0,0,0,0,0,0
129,2024-08-09T18:34:01.4178900+03:30,-58,-49,77,3,33,49,-10,78,-0.544730067,-0.0114670582,2.13307333,-0.0278028715,-0.301884651,2.39916348,-0.5409367,0.0201145671,2.31933451,-0.0606807619,-0.109124169,2.450263,-0.4188611,0.161191255,2.44093537,-0.109886035,0.1535776,2.5051806,0,0,0,0,0,0,0,0,0,0,0,0
130,2024-08-09T18:34:01.4500433+03:30,-56,-48,79,3,33,49,-10,78,-0.5449169,-0.0173388924,2.13144159,-0.0275207777,-0.302143246,2.39901471,-0.5406552,0.01941615,2.31747675,-0.0606226735,-0.109363787,2.45008445,-0.418741554,0.161196321,2.44105077,-0.109989785,0.153472528,2.504743,0,0,0,0,0,0,0,0,0,0,0,0
131,2024-08-09T18:34:01.4816661+03:30,-55,-46,80,3,33,49,-10,78,-0.545153141,-0.0231854431,2.12979078,-0.0272387471,-0.30242902,2.398858,-0.540345252,0.0185665414,2.315687,-0.06057274,-0.10962496,2.44988561,-0.4185834,0.161133677,2.44109631,-0.1100978,0.153346121,2.50428867,0,0,0,0,0,0,0,0,0,0,0,0
132,2024-08-09T18:34:01.5133961+03:30,-55,-45,81,3,32,49,-10,78,-0.545413733,-0.0283897836,2.1281867,-0.0269515961,-0.3027329,2.398701,-0.5399734,0.0175553951,2.31427646,-0.06052897,-0.109900452,2.44967747,-0.418385267,0.161021,2.44107556,-0.110209189,0.153205231,2.50382876,0,0,0,0,0,0,0,0,0,0,0,0
133,2024-08-09T18:34:01.5480220+03:30,-54,-44,64,3,32,49,-11,78,-0.5454898,-0.03330871,2.12682343,-0.0266632717,-0.3030472,2.39854455,-0.5395446,0.0164391,2.313225,-0.0604897365,-0.110183083,2.44946623,-0.418156326,0.160880789,2.44100642,-0.110315688,0.153057113,2.503381,0,0,0,0,0,0,0,0,0,0,0,0
134,2024-08-09T18:34:01.5809038+03:30,-53,-43,65,3,32,49,-11,78,-0.5452322,-0.0381714664,2.12590647,-0.026373893,-0.30336073,2.39839745,-0.539109647,0.0153138647,2.31254864,-0.0604475662,-0.110461444,2.44926429,-0.417892963,0.160732731,2.440895,-0.110408053,0.152912989,2.50296187,0,0,0,0,0,0,0,0,0,0,0,0
135,2024-08-09T18:34:01.6136109+03:30,-51,-43,72,4,32,49,-11,79,-0.5445614,-0.0430322066,2.1254282,-0.02612406,-0.30366534,2.398228,-0.5386804,0.0142022464,2.31216812,-0.0604049861,-0.1107276,2.449075,-0.4176133,0.160592824,2.44076061,-0.110477433,0.152781844,2.50258422,0,0,0,0,0,0,0,0,0,0,0,0
136,2024-08-09T18:34:01.6480837+03:30,-50,-42,72,4,32,49,-11,79,-0.543495238,-0.04773903,2.12539458,-0.0259899255,-0.303977668,2.39798832,-0.538321555,0.013126797,2.31214285,-0.0603760853,-0.110993594,2.44887877,-0.417314082,0.1604609,2.44060516,-0.110543579,0.1526507,2.502226,0,0,0,0,0,0,0,0,0,0,0,0
137,2024-08-09T18:34:01.6782143+03:30,-49,-42,72,4,32,49,-11,79,-0.542067647,-0.052322723,2.12571979,-0.0259388015,-0.304300755,2.39769959,-0.538021147,0.0120906187,2.31235266,-0.0603625327,-0.11126437,2.448674,-0.4169852,0.160305277,2.44040537,-0.110608786,0.152514324,2.50188446,0,0,0,0,0,0,0,0,0,0,0,0
138,2024-08-09T18:34:01.7087755+03:30,-47,-42,72,4,32,49,-11,79,-0.5403743,-0.056802284,2.126358,-0.0259128977,-0.304625541,2.39738321,-0.537761867,0.0111007877,2.3127358,-0.0603520647,-0.11153838,2.448477,-0.416644126,0.160141841,2.440181,-0.110672936,0.152374044,2.5015552,0,0,0,0,0,0,0,0,0,0,0,0
139,2024-08-09T18:34:01.7469501+03:30,-47,-42,73,4,32,50,-11,79,-0.5384985,-0.0611256659,2.12723875,-0.02590609,-0.3049507,2.3970468,-0.537570953,0.0101631749,2.31324983,-0.06036179,-0.111812249,2.448264,-0.4163041,0.159971818,2.43994737,-0.11075066,0.15223363,2.50121284,0,0,0,0,0,0,0,0,0,0,0,0
140,2024-08-09T18:34:01.7815481+03:30,-45,-42,73,4,32,50,-11,79,-0.5364555,-0.0652933046,2.12822,-0.025910018,-0.3052748,2.39670563,-0.5374646,0.0091893,2.31380439,-0.0603924058,-0.112084754,2.44804215,-0.415976048,0.159800217,2.43971276,-0.110835046,0.1520954,2.50087,0,0,0,0,0,0,0,0,0,0,0,0
141,2024-08-09T18:34:01.8148750+03:30,-45,-41,73,4,31,50,-11,79,-0.535139561,-0.06944373,2.12777686,-0.025928786,-0.305591226,2.39636135,-0.5368582,0.0072103003,2.31337857,-0.0604164675,-0.112348944,2.447845,-0.415663,0.159640566,2.439486,-0.110917076,0.151966676,2.50054288,0,0,0,0,0,0,0,0,0,0,0,0
142,2024-08-09T18:34:01.8490286+03:30,-46,-41,73,4,31,51,-11,79,-0.534042656,-0.07262584,2.12845039,-0.0259567,-0.3058966,2.396026,-0.5357839,0.005356086,2.31442332,-0.06044317,-0.112598114,2.44764972,-0.4153652,0.159505367,2.43927383,-0.110992558,0.151851952,2.5002408,0,0,0,0,0,0,0,0,0,0,0,0
143,2024-08-09T18:34:01.8799971+03:30,-47,-42,73,4,31,52,-11,79,-0.5332333,-0.0749776438,2.12966037,-0.0259491764,-0.3061844,2.39570761,-0.534235835,0.0031592343,2.31638312,-0.060476128,-0.112832926,2.44745469,-0.415085,0.159390166,2.43907714,-0.11106094,0.151750848,2.49996352,0,0,0,0,0,0,0,0,0,0,0,0
144,2024-08-09T18:34:01.9171125+03:30,-49,-42,73,4,31,53,-11,79,-0.5326644,-0.07677613,2.131189,-0.0259920582,-0.306462675,2.39537239,-0.5323973,0.0007322304,2.31888914,-0.0605092049,-0.113054216,2.447269,-0.41481486,0.15929465,2.43889,-0.111100383,0.151663035,2.499742,0,0,0,0,0,0,0,0,0,0,0,0
145,2024-08-09T18:34:01.9489803+03:30,-52,-42,73,4,30,54,-11,79,-0.5322827,-0.0782643855,2.13291454,-0.0260722842,-0.306719929,2.39503717,-0.53041023,-0.001799945,2.321694,-0.0605363,-0.113250047,2.44710016,-0.4145403,0.159230709,2.438712,-0.111111991,0.151600167,2.49957466,0,0,0,0,0,0,0,0,0,0,0,0
146,2024-08-09T18:34:01.9848021+03:30,-54,-43,73,4,30,55,-11,79,-0.5320072,-0.07968957,2.13475132,-0.0261716731,-0.3069779,2.3947084,-0.5284312,-0.00420516171,2.32456732,-0.06055824,-0.113443255,2.44694328,-0.414279938,0.159187615,2.43855667,-0.1111128,0.15153797,2.49943781,0,0,0,0,0,0,0,0,0,0,0,0
147,2024-08-09T18:34:02.0166183+03:30,-57,-43,73,4,29,56,-11,79,-0.5317234,-0.0811491758,2.136593,-0.02631216,-0.3072315,2.3943727,-0.5264038,-0.00663846172,2.32741117,-0.060572207,-0.113628373,2.44680071,-0.414025128,0.1591583,2.43841147,-0.111107223,0.151481152,2.49932861,0,0,0,0,0,0,0,0,0,0,0,0
