FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y
62,2024-08-09T18:35:59.9563490+03:30,-46,-66,73,8,52,21,-16,81,-0.556641757,0.212762535,2.093325,0.0140815843,-0.228078425,2.41177034,-0.57205373,0.1326931,2.31096959,-0.0383567624,-0.0197929833,2.473554,-0.3946071,0.182457581,2.43992734,-0.09256385,0.168408975,2.504004,0,0,0,0,0,0,0,0,0,0,0,0,166.40707397460938,347.46929931640625,242.2407684326172,337.369140625
63,2024-08-09T18:35:59.9892066+03:30,-48,-66,73,8,52,23,-16,81,-0.5585872,0.2080505,2.09557414,0.01458361,-0.227734014,2.41236258,-0.572574854,0.129203945,2.314601,-0.0382598862,-0.0201621223,2.47361374,-0.3950238,0.182268456,2.44015026,-0.09253306,0.168453559,2.50387335,0,0,0,0,0,0,0,0,0,0,0,0,166.5239715576172,347.491943359375,242.1263427734375,337.39532470703125
64,2024-08-09T18:36:00.0252295+03:30,-49,-67,74,7,53,25,-16,81,-0.560805261,0.203141928,2.09829521,0.0150418561,-0.227229431,2.4130156,-0.5730667,0.125768334,2.318134,-0.0381708778,-0.0204761289,2.47369,-0.395446777,0.182079941,2.44035673,-0.09251795,0.168504357,2.50374961,0,0,0,0,0,0,0,0,0,0,0,0,166.3298797607422,347.4429931640625,241.7268829345703,337.52490234375
65,2024-08-09T18:36:00.0576840+03:30,-51,-67,75,7,53,27,-16,81,-0.5631476,0.198220968,2.101248,0.0154550876,-0.2265826,2.41369438,-0.5733193,0.122329354,2.32163954,-0.0380909964,-0.0207077581,2.473771,-0.3958674,0.181894988,2.44054675,-0.09251881,0.168565258,2.503638,0,0,0,0,0,0,0,0,0,0,0,0,166.5311279296875,347.2984313964844,241.68521118164062,337.4769287109375
66,2024-08-09T18:36:00.0886331+03:30,-52,-67,76,7,53,28,-16,81,-0.5655328,0.193395525,2.10426641,0.01581445,-0.225838289,2.41437864,-0.573535442,0.118872479,2.32496619,-0.03802958,-0.0208641943,2.473855,-0.3962864,0.181714132,2.44072342,-0.0925321653,0.168631971,2.503536,0,0,0,0,0,0,0,0,0,0,0,0,166.2954864501953,347.51171875,241.84368896484375,337.5560302734375
67,2024-08-09T18:36:00.1240458+03:30,-53,-68,77,7,54,30,-16,81,-0.5679572,0.188540012,2.10736179,0.0161330421,-0.2250366,2.4150598,-0.573776,0.115445718,2.32810426,-0.0379778929,-0.02095816,2.47394586,-0.3967043,0.181533322,2.44088435,-0.09255371,0.168700814,2.50344324,0,0,0,0,0,0,0,0,0,0,0,0,166.39793395996094,347.44476318359375,241.64376831054688,337.53173828125
68,2024-08-09T18:36:00.1570296+03:30,-55,-69,78,7,54,32,-16,81,-0.570366263,0.183733568,2.110431,0.0164176971,-0.224211916,2.41572881,-0.5740623,0.112075925,2.33102441,-0.03793255,-0.0210045744,2.47404313,-0.397111148,0.181341633,2.441023,-0.0925741941,0.1687616,2.50337,0,0,0,0,0,0,0,0,0,0,0,0,166.35772705078125,347.5152587890625,241.90394592285156,337.4145812988281
69,2024-08-09T18:36:00.1928031+03:30,-57,-69,79,7,54,34,-16,81,-0.572742641,0.178978711,2.11340618,0.0166788,-0.223379835,2.41639376,-0.574440837,0.1087018,2.33372188,-0.0378861167,-0.0210074354,2.47415972,-0.397503823,0.181146666,2.441146,-0.09259476,0.168817386,2.50331473,0,0,0,0,0,0,0,0,0,0,0,0,166.29188537597656,347.35009765625,241.8885498046875,337.4400634765625
70,2024-08-09T18:36:00.2255199+03:30,-59,-70,79,7,54,36,-16,81,-0.5750319,0.1742927,2.11615658,0.0169230681,-0.222557068,2.417054,-0.575294852,0.104310304,2.3360014,-0.0378344841,-0.020975573,2.47429824,-0.39787823,0.180948064,2.44126439,-0.09261803,0.168872043,2.50328541,0,0,0,0,0,0,0,0,0,0,0,0,166.32522583007812,347.3892822265625,242.18215942382812,337.2645263671875
71,2024-08-09T18:36:00.2562667+03:30,-61,-71,80,7,54,38,-16,81,-0.577194333,0.169681281,2.11859035,0.0171529949,-0.221755445,2.41769886,-0.576435566,0.0993053243,2.33799338,-0.0377774648,-0.0209162831,2.47445154,-0.398223937,0.180751517,2.44138217,-0.09264896,0.168928385,2.50327349,0,0,0,0,0,0,0,0,0,0,0,0,166.37069702148438,347.3348388671875,241.61322021484375,337.283203125
72,2024-08-09T18:36:00.2920501+03:30,-64,-71,81,7,53,40,-16,81,-0.5792233,0.165162027,2.12064576,0.0173511039,-0.221091256,2.4183,-0.577720344,0.09400141,2.33975244,-0.03773339,-0.0209461935,2.47459054,-0.398540735,0.180561468,2.44149828,-0.09268448,0.168983966,2.50327229,0,0,0,0,0,0,0,0,0,0,0,0,166.19918823242188,347.33648681640625,241.72955322265625,337.4735107421875
73,2024-08-09T18:36:00.3239808+03:30,-66,-72,81,6,53,42,-16,81,-0.581119359,0.160737425,2.122346,0.0174682345,-0.2211607,2.41874,-0.579034746,0.0885830149,2.341327,-0.0377510376,-0.0216632169,2.47459531,-0.398833454,0.180377364,2.44161916,-0.0927265361,0.169029474,2.50326753,0,0,0,0,0,0,0,0,0,0,0,0,166.4745330810547,347.4608154296875,241.64584350585938,337.44964599609375
74,2024-08-09T18:36:00.3599968+03:30,-68,-73,82,6,53,44,-16,81,-0.582897246,0.156439677,2.12378025,0.017548399,-0.221642688,2.41908479,-0.5803168,0.08319942,2.34275913,-0.03778905,-0.0227448549,2.47453332,-0.39910078,0.180202723,2.44174314,-0.09277866,0.169061646,2.50323677,0,0,0,0,0,0,0,0,0,0,0,0,166.34947204589844,347.28387451171875,241.61302185058594,337.34637451171875
75,2024-08-09T18:36:00.3936373+03:30,-70,-74,84,7,52,46,-16,82,-0.584576547,0.152203873,2.12479973,0.0176142734,-0.222038344,2.41941953,-0.5813745,0.07804011,2.34433246,-0.0378268324,-0.0236924682,2.47449,-0.39934817,0.180041835,2.44187522,-0.0928471461,0.1690843,2.503183,0,0,0,0,0,0,0,0,0,0,0,0,166.34896850585938,347.5374755859375,242.07704162597656,337.4630126953125
76,2024-08-09T18:36:00.4278716+03:30,-72,-75,84,7,52,48,-16,82,-0.586152,0.148066431,2.12544918,0.0176671967,-0.2223761,2.41973376,-0.582250655,0.0731271952,2.34597,-0.03786527,-0.0245364755,2.47445488,-0.399573565,0.179895878,2.44201159,-0.09293541,0.1691093,2.503113,0,0,0,0,0,0,0,0,0,0,0,0,166.37445068359375,347.24609375,241.9566650390625,337.53448486328125
77,2024-08-09T18:36:00.4591942+03:30,-74,-76,85,7,51,50,-16,82,-0.5876246,0.144064158,2.12584877,0.0177100915,-0.222669259,2.42002487,-0.582852,0.06860012,2.34768343,-0.03790325,-0.02529273,2.47442436,-0.399775863,0.179768145,2.44215274,-0.09305163,0.169163138,2.503037,0,0,0,0,0,0,0,0,0,0,0,0,166.430908203125,347.4690246582031,241.7449951171875,337.47625732421875
78,2024-08-09T18:36:00.4920308+03:30,-75,-76,85,7,51,51,-16,82,-0.5889646,0.140206575,2.12598,0.0177863874,-0.222818956,2.42030358,-0.5831361,0.06447659,2.34958124,-0.0378986821,-0.025865037,2.47440767,-0.3999542,0.179660425,2.4422965,-0.09320806,0.169268623,2.50294876,0,0,0,0,0,0,0,0,0,0,0,0,166.34747314453125,347.5861511230469,242.01498413085938,337.44891357421875
79,2024-08-09T18:36:00.5243618+03:30,-76,-77,85,7,51,53,-16,82,-0.5903051,0.1361492,2.12594223,0.0178787075,-0.222931728,2.420558,-0.5831721,0.0607358143,2.35164571,-0.0378701538,-0.0263628233,2.474392,-0.400111943,0.179568946,2.4424386,-0.0933991,0.169419557,2.50284863,0,0,0,0,0,0,0,0,0,0,0,0,166.34417724609375,347.3854064941406,242.15548706054688,337.3033447265625
80,2024-08-09T18:36:00.5602618+03:30,-77,-77,86,7,50,54,-16,82,-0.5915013,0.132045567,2.12579346,0.0179761462,-0.223042011,2.4207828,-0.5830166,0.0573370755,2.35383987,-0.0378295928,-0.0268234033,2.47436976,-0.400250822,0.17949529,2.44258165,-0.09362363,0.169608027,2.50273061,0,0,0,0,0,0,0,0,0,0,0,0,166.37818908691406,347.45709228515625,241.98776245117188,337.4325256347656
81,2024-08-09T18:36:00.5945992+03:30,-78,-77,86,7,50,55,-16,82,-0.5925846,0.127968952,2.12555814,0.01807529,-0.223091751,2.42098522,-0.5827439,0.054249946,2.3560555,-0.0377812646,-0.0271914974,2.474347,-0.400372773,0.1794367,2.442721,-0.0938883,0.1698335,2.50257754,0,0,0,0,0,0,0,0,0,0,0,0,166.42669677734375,347.6815185546875,242.40716552734375,337.4140625
82,2024-08-09T18:36:00.6303782+03:30,-80,-78,86,7,50,57,-16,82,-0.59356153,0.123962976,2.125414,0.018168129,-0.22311835,2.4211638,-0.5823214,0.0514836162,2.35837984,-0.0377339125,-0.0275071859,2.47432041,-0.4004807,0.179390609,2.44285369,-0.0941811949,0.170091078,2.50240254,0,0,0,0,0,0,0,0,0,0,0,0,166.2884521484375,347.34307861328125,242.33570861816406,337.47589111328125
83,2024-08-09T18:36:00.6595534+03:30,-80,-78,86,7,50,58,-16,82,-0.5945941,0.119425267,2.125253,0.0182466824,-0.223152891,2.42131948,-0.5818119,0.0489809066,2.36071563,-0.03769614,-0.02780404,2.47428942,-0.400561,0.179348171,2.44296885,-0.0944919139,0.170373842,2.50222135,0,0,0,0,0,0,0,0,0,0,0,0,166.4724578857422,347.5072937011719,241.9504852294922,337.3365478515625
84,2024-08-09T18:36:00.6919822+03:30,-81,-78,87,7,49,59,-16,82,-0.59562856,0.114615515,2.125115,0.0183085576,-0.223205835,2.42145872,-0.581223249,0.0466821939,2.363025,-0.03767088,-0.0280948784,2.474259,-0.400616765,0.179309845,2.44306636,-0.0948132947,0.170663968,2.50203037,0,0,0,0,0,0,0,0,0,0,0,0,166.47647094726562,347.4024658203125,242.1312713623047,337.32666015625
85,2024-08-09T18:36:00.7293847+03:30,-81,-78,87,7,49,60,-16,82,-0.5965766,0.1096526,2.12499928,0.0183637217,-0.223189577,2.42158937,-0.5805746,0.04456027,2.36527348,-0.03764861,-0.02829428,2.4742353,-0.40065217,0.1792763,2.44314814,-0.09513973,0.170951217,2.50183439,0,0,0,0,0,0,0,0,0,0,0,0,166.3597412109375,347.646240234375,241.94638061523438,337.4325256347656
86,2024-08-09T18:36:00.7600730+03:30,-81,-77,87,7,49,61,-16,82,-0.5974997,0.104553394,2.12483835,0.0183546655,-0.223032653,2.42172432,-0.5799152,0.0425345,2.36736155,-0.0376872346,-0.0283327959,2.47423029,-0.4006551,0.179231629,2.44319129,-0.0954720154,0.171218172,2.501619,0,0,0,0,0,0,0,0,0,0,0,0,166.47796630859375,347.32244873046875,242.23138427734375,337.43896484375
87,2024-08-09T18:36:00.7963731+03:30,-82,-77,87,7,49,62,-16,82,-0.598382354,0.0994012654,2.124679,0.01828569,-0.222762078,2.42185783,-0.5792466,0.04056351,2.36931586,-0.0377828144,-0.0282392725,2.47423625,-0.400633425,0.179176524,2.4432,-0.09582065,0.171478853,2.50137615,0,0,0,0,0,0,0,0,0,0,0,0,166.46925354003906,347.39556884765625,242.1136932373047,337.3583984375
88,2024-08-09T18:36:00.8281244+03:30,-83,-77,87,7,48,63,-16,82,-0.598756731,0.0942391157,2.12539268,0.0180994961,-0.222571164,2.42196846,-0.5771002,0.038831912,2.371775,-0.0379929543,-0.0282087289,2.47423148,-0.400593162,0.179115087,2.44317937,-0.096172,0.171728387,2.50112128,0,0,0,0,0,0,0,0,0,0,0,0,166.40589904785156,347.29669189453125,242.43328857421875,337.3883056640625
89,2024-08-09T18:36:00.8622164+03:30,-83,-76,88,7,48,64,-16,82,-0.598609865,0.08881146,2.12765527,0.0177603569,-0.2228111,2.42199945,-0.5741224,0.0373542458,2.37451077,-0.03835366,-0.0285938736,2.474158,-0.400535941,0.179048866,2.44313049,-0.096517086,0.171963155,2.50087214,0,0,0,0,0,0,0,0,0,0,0,0,166.27728271484375,347.534912109375,242.14727783203125,337.50164794921875
90,2024-08-09T18:36:00.8924116+03:30,-84,-76,88,7,47,65,-16,82,-0.598133266,0.08333522,2.13087153,0.017328389,-0.223431572,2.42197013,-0.570702851,0.0360851958,2.377373,-0.0388050638,-0.02934583,2.47403383,-0.400467753,0.178982034,2.443062,-0.09684991,0.172181129,2.500633,0,0,0,0,0,0,0,0,0,0,0,0,166.619140625,347.6258544921875,241.8227081298828,337.4794921875
91,2024-08-09T18:36:00.9239469+03:30,-84,-75,88,8,47,66,-16,83,-0.597493649,0.07795808,2.13461161,0.0168486964,-0.224339828,2.42189312,-0.5670163,0.03496294,2.38024187,-0.0393022858,-0.0303731225,2.473871,-0.400393337,0.17891638,2.44298148,-0.09716862,0.172383144,2.500414,0,0,0,0,0,0,0,0,0,0,0,0,166.3335418701172,347.25775146484375,242.05023193359375,337.493408203125
92,2024-08-09T18:36:00.9560946+03:30,-86,-75,88,8,46,68,-16,83,-0.596780658,0.07265816,2.13858151,0.0163476951,-0.225439891,2.421786,-0.5632759,0.0339824222,2.383085,-0.03981911,-0.03158093,2.473686,-0.400303543,0.178850144,2.442876,-0.09747157,0.172569156,2.500213,0,0,0,0,0,0,0,0,0,0,0,0,166.17343139648438,347.3272705078125,241.8480987548828,337.25341796875
93,2024-08-09T18:36:00.9887055+03:30,-87,-75,96,8,46,69,-15,83,-0.5960445,0.06748072,2.142602,0.01584094,-0.226664349,2.42166281,-0.5595607,0.03308923,2.38579249,-0.0403401479,-0.03290291,2.473492,-0.4001876,0.178776532,2.44271469,-0.0977572352,0.172739729,2.50003,0,0,0,0,0,0,0,0,0,0,0,0,166.482421875,347.35223388671875,242.19540405273438,337.40582275390625
94,2024-08-09T18:36:01.0258765+03:30,-87,-74,96,8,45,70,-15,83,-0.5953057,0.0624470152,2.14657021,0.015346,-0.227948859,2.4215312,-0.5559389,0.0322709866,2.38833714,-0.04084799,-0.0342756957,2.47329617,-0.400053918,0.1786986,2.44250751,-0.09802715,0.172894463,2.49985838,0,0,0,0,0,0,0,0,0,0,0,0,166.3647003173828,347.4697570800781,242.234130859375,337.3891906738281
95,2024-08-09T18:36:01.0570019+03:30,-88,-74,96,8,44,71,-15,83,-0.5951695,0.0556746349,2.15233874,0.0148635143,-0.22926,2.42139554,-0.552467048,0.0315238461,2.39071321,-0.0413421355,-0.0356667228,2.47310281,-0.3999116,0.1786138,2.44224882,-0.09828129,0.173035264,2.499697,0,0,0,0,0,0,0,0,0,0,0,0,166.461181640625,347.36517333984375,242.14476013183594,337.46099853515625
96,2024-08-09T18:36:01.0914093+03:30,-89,-72,96,8,44,72,-15,83,-0.5955934,0.0483680256,2.15898848,0.0144005949,-0.230565682,2.42126274,-0.5491762,0.03083789,2.3929193,-0.04181559,-0.0370447151,2.47291732,-0.399764448,0.178529322,2.441963,-0.09852967,0.173163339,2.49952555,0,0,0,0,0,0,0,0,0,0,0,0,166.3982391357422,347.39324951171875,242.2947540283203,337.3538818359375
97,2024-08-09T18:36:01.1239809+03:30,-89,-71,96,8,43,73,-15,83,-0.5963542,0.0408771262,2.16606784,0.0139600411,-0.23184137,2.42113543,-0.5461227,0.0302415621,2.39498377,-0.04226567,-0.03838583,2.47274232,-0.399616748,0.1784488,2.441664,-0.09876877,0.173279628,2.49935246,0,0,0,0,0,0,0,0,0,0,0,0,166.24923706054688,347.3596496582031,242.0511932373047,337.46923828125
98,2024-08-09T18:36:01.1562224+03:30,-89,-69,96,8,43,73,-15,83,-0.597317338,0.03346714,2.17324972,0.0136012761,-0.232842222,2.4210608,-0.543293238,0.0297162924,2.396901,-0.04263304,-0.03944591,2.47262454,-0.399474353,0.178374574,2.44136286,-0.0990019143,0.173375666,2.49916458,0,0,0,0,0,0,0,0,0,0,0,0,166.38601684570312,347.248291015625,241.8524932861328,337.4127197265625
99,2024-08-09T18:36:01.1878022+03:30,-90,-68,96,8,42,74,-15,83,-0.59837395,0.0262548439,2.18032956,0.0133922873,-0.233275592,2.421087,-0.540679038,0.0292473231,2.39866638,-0.0428498164,-0.03993287,2.47261167,-0.399325043,0.178305283,2.44105,-0.0992264152,0.173455626,2.49897265,0,0,0,0,0,0,0,0,0,0,0,0,166.48260498046875,347.2813720703125,241.83314514160156,337.3791198730469
100,2024-08-09T18:36:01.2260640+03:30,-91,-66,96,8,42,75,-15,83,-0.599423945,0.0193105545,2.18718219,0.0132960035,-0.233230874,2.42120075,-0.5382906,0.0288445856,2.40030766,-0.04295314,-0.0399366319,2.47268987,-0.399169922,0.178244069,2.44073033,-0.0994432,0.173523322,2.49878144,0,0,0,0,0,0,0,0,0,0,0,0,166.4716033935547,347.68780517578125,242.04483032226562,337.4128112792969
101,2024-08-09T18:36:01.2563945+03:30,-91,-65,96,8,42,76,-15,83,-0.60038805,0.0125476038,2.193783,0.0132791307,-0.232822284,2.421367,-0.5361235,0.0284998,2.40182924,-0.04297638,-0.039571926,2.472824,-0.3990173,0.1781903,2.44041252,-0.09965613,0.173576862,2.49859357,0,0,0,0,0,0,0,0,0,0,0,0,166.41403198242188,347.29193115234375,242.1602020263672,337.33795166015625
102,2024-08-09T18:36:01.2914443+03:30,-91,-63,96,8,41,76,-15,83,-0.6012311,0.006017043,2.200086,0.0132763349,-0.232114956,2.42154884,-0.534164965,0.0282027684,2.40325761,-0.0429849327,-0.038904313,2.47297668,-0.3988742,0.178142786,2.44010282,-0.09986688,0.173619762,2.4984107,0,0,0,0,0,0,0,0,0,0,0,0,166.32516479492188,347.4444274902344,241.75753784179688,337.42926025390625
103,2024-08-09T18:36:01.3298049+03:30,-91,-62,96,8,41,77,-15,83,-0.601455033,6.998941e-05,2.20401883,0.0132846357,-0.231205031,2.42173576,-0.5323471,0.027904233,2.404561,-0.04298184,-0.03803031,2.473137,-0.398741841,0.178098246,2.43980026,-0.1000738,0.173642784,2.49821281,0,0,0,0,0,0,0,0,0,0,0,0,166.3961181640625,347.4952392578125,242.04278564453125,337.4214782714844
104,2024-08-09T18:36:01.3573477+03:30,-91,-60,96,8,41,77,-15,83,-0.601642,-0.006002133,2.2084794,0.0133020487,-0.230169073,2.421919,-0.530688047,0.02761373,2.405755,-0.04296914,-0.03702688,2.4732964,-0.398619056,0.178056464,2.439509,-0.100274973,0.173650131,2.498009,0,0,0,0,0,0,0,0,0,0,0,0,166.29104614257812,347.2781066894531,242.03121948242188,337.4002380371094
105,2024-08-09T18:36:01.3923477+03:30,-92,-59,97,8,40,78,-15,83,-0.6018025,-0.0120283207,2.213191,0.0132867182,-0.229047388,2.4220798,-0.5292025,0.0273337141,2.406854,-0.0429887325,-0.0359346122,2.4734354,-0.398515,0.17803067,2.43924046,-0.100470036,0.1736453,2.49780345,0,0,0,0,0,0,0,0,0,0,0,0,166.36688232421875,347.48223876953125,242.05807495117188,337.42919921875
106,2024-08-09T18:36:01.4242451+03:30,-91,-58,97,8,40,78,-15,83,-0.601937234,-0.0178753641,2.21795058,0.0132190268,-0.227857962,2.42220187,-0.5278869,0.0270701982,2.407869,-0.04306028,-0.0347718149,2.47353745,-0.398455858,0.178025648,2.438997,-0.100658908,0.17363137,2.497598,0,0,0,0,0,0,0,0,0,0,0,0,166.28692626953125,347.07318115234375,242.33367919921875,337.402099609375
107,2024-08-09T18:36:01.4590864+03:30,-91,-57,97,8,40,79,-15,83,-0.6018673,-0.0231823716,2.22039485,0.0130966976,-0.226637661,2.42227626,-0.5267246,0.0268133152,2.40880013,-0.0431861,-0.0335756019,2.473594,-0.398427159,0.178035975,2.438773,-0.100838296,0.173610032,2.49739742,0,0,0,0,0,0,0,0,0,0,0,0,166.3799285888672,347.4534912109375,242.062744140625,337.548828125
108,2024-08-09T18:36:01.4911013+03:30,-91,-56,89,8,39,79,-16,83,-0.601780951,-0.0284165256,2.223387,0.01295399,-0.225418821,2.4223063,-0.5256003,0.02646708,2.409518,-0.0433319621,-0.03237857,2.47360754,-0.398423284,0.178060353,2.43856764,-0.101015531,0.17358011,2.497187,0,0,0,0,0,0,0,0,0,0,0,0,166.47122192382812,347.4254150390625,241.784912109375,337.34771728515625
109,2024-08-09T18:36:01.5261219+03:30,-90,-54,89,8,39,79,-16,83,-0.601701558,-0.03348213,2.22664857,0.0127895018,-0.224221528,2.42229581,-0.524518,0.0260495972,2.41004443,-0.0434993058,-0.031201005,2.473582,-0.398435563,0.178094968,2.43837976,-0.101190984,0.173546642,2.49697852,0,0,0,0,0,0,0,0,0,0,0,0,166.4490509033203,347.69366455078125,241.79246520996094,337.3955078125
110,2024-08-09T18:36:01.5602328+03:30,-90,-54,89,8,39,80,-16,83,-0.6016499,-0.03833149,2.22997832,0.0126286894,-0.223065674,2.42225957,-0.523463,0.0255646612,2.410372,-0.0436627045,-0.0300629884,2.4735322,-0.398461044,0.178138509,2.43820667,-0.101364173,0.173511669,2.49677277,0,0,0,0,0,0,0,0,0,0,0,0,166.379638671875,347.3221740722656,242.0074462890625,337.33380126953125
111,2024-08-09T18:36:01.5920544+03:30,-90,-52,89,8,39,80,-16,83,-0.601653337,-0.0429452,2.23323226,0.0124617284,-0.221946687,2.42221451,-0.5224292,0.0249962248,2.41049457,-0.043832,-0.02896016,2.47347474,-0.398504317,0.178193644,2.438045,-0.101547673,0.17347981,2.49655318,0,0,0,0,0,0,0,0,0,0,0,0,166.13766479492188,347.4349670410156,242.2080535888672,337.3579406738281
112,2024-08-09T18:36:01.6257482+03:30,-90,-51,90,9,38,80,-16,84,-0.601691663,-0.0473466553,2.23633766,0.0122829415,-0.220864713,2.422161,-0.521442652,0.0243654829,2.41043067,-0.0440129042,-0.0278927926,2.47341013,-0.398563862,0.178255185,2.43788362,-0.10173206,0.17345044,2.49633479,0,0,0,0,0,0,0,0,0,0,0,0,166.32681274414062,347.2314453125,242.0745849609375,337.48809814453125
113,2024-08-09T18:36:01.6598743+03:30,-90,-50,90,9,38,80,-16,84,-0.6013916,-0.0516476445,2.23696446,0.0121156918,-0.219832078,2.42210364,-0.5205079,0.0236916617,2.41019845,-0.0441820659,-0.02687339,2.47334266,-0.398638844,0.1783221,2.43772554,-0.101914845,0.173423454,2.49611735,0,0,0,0,0,0,0,0,0,0,0,0,166.55612182617188,347.4477844238281,241.76950073242188,337.46746826171875
114,2024-08-09T18:36:01.6946854+03:30,-90,-49,90,9,37,80,-16,84,-0.6007384,-0.0559918545,2.23796487,0.0119545832,-0.218844086,2.42204833,-0.5196382,0.02301831,2.409839,-0.0443449058,-0.0258973632,2.47327781,-0.39874202,0.17838636,2.43756342,-0.102097079,0.173395321,2.49589372,0,0,0,0,0,0,0,0,0,0,0,0,166.28237915039062,347.3507080078125,241.88720703125,337.38922119140625
115,2024-08-09T18:36:01.7282583+03:30,-89,-48,90,9,37,80,-16,84,-0.5998675,-0.0602562837,2.23918748,0.0117758634,-0.2178945,2.421982,-0.5188563,0.0223441068,2.40935969,-0.04452519,-0.0249586031,2.47320318,-0.398862332,0.178450257,2.43739843,-0.102277912,0.173363686,2.4956665,0,0,0,0,0,0,0,0,0,0,0,0,166.46133422851562,347.55804443359375,241.96121215820312,337.4947509765625
116,2024-08-09T18:36:01.7602665+03:30,-88,-47,90,9,37,80,-16,84,-0.5988756,-0.06440307,2.240502,0.0115789352,-0.216985375,2.42191148,-0.5181343,0.02162876,2.40869021,-0.0447235368,-0.02405928,2.473125,-0.399000168,0.178516045,2.43723059,-0.102455653,0.173327357,2.49543858,0,0,0,0,0,0,0,0,0,0,0,0,166.342041015625,347.6693115234375,242.42124938964844,337.42681884765625
117,2024-08-09T18:36:01.7916953+03:30,-89,-46,90,9,36,80,-16,84,-0.5978134,-0.06838951,2.241831,0.0113751944,-0.216126338,2.421841,-0.517483652,0.0209105983,2.40787816,-0.04492856,-0.0232091155,2.47304726,-0.399159,0.178575426,2.43705344,-0.102630787,0.173289523,2.4952085,0,0,0,0,0,0,0,0,0,0,0,0,166.24807739257812,347.27728271484375,242.2047576904297,337.2402648925781
118,2024-08-09T18:36:01.8295810+03:30,-87,-45,90,9,36,79,-16,84,-0.5967155,-0.07230729,2.24296021,0.0111709293,-0.215320066,2.421773,-0.5168768,0.0201971084,2.406954,-0.0451339856,-0.0224108584,2.47297287,-0.399353921,0.178618237,2.43685436,-0.10283801,0.17324695,2.49494386,0,0,0,0,0,0,0,0,0,0,0,0,166.20379638671875,347.31280517578125,241.63241577148438,337.39178466796875
119,2024-08-09T18:36:01.8601739+03:30,-86,-44,90,9,36,79,-16,84,-0.595565,-0.07611022,2.24395227,0.0109703075,-0.2145675,2.421713,-0.5162754,0.0194755848,2.40590763,-0.0453356579,-0.0216655489,2.4729073,-0.399597526,0.178625777,2.43662381,-0.103075713,0.173193887,2.49464941,0,0,0,0,0,0,0,0,0,0,0,0,166.305419921875,347.23883056640625,242.29205322265625,337.4128723144531
120,2024-08-09T18:36:01.8956034+03:30,-87,-43,90,9,35,79,-16,84,-0.594377756,-0.07975089,2.24483538,0.010773031,-0.213905632,2.42165637,-0.515617847,0.0187564734,2.40472245,-0.04553388,-0.021010261,2.472845,-0.399879783,0.1786102,2.43636632,-0.103336543,0.173143059,2.494339,0,0,0,0,0,0,0,0,0,0,0,0,166.30667114257812,347.18780517578125,241.81655883789062,337.325439453125
121,2024-08-09T18:36:01.9287366+03:30,-86,-42,83,8,35,79,-17,84,-0.5931202,-0.08321148,2.24566174,0.01072479,-0.213169649,2.42213035,-0.514923334,0.0180365928,2.40342665,-0.04572509,-0.020430794,2.47279,-0.400216222,0.178567618,2.43607259,-0.103618048,0.17310372,2.49402452,0,0,0,0,0,0,0,0,0,0,0,0,166.33238220214844,347.3559265136719,241.9041290283203,337.4266357421875
122,2024-08-09T18:36:01.9604090+03:30,-84,-40,84,8,35,78,-17,84,-0.591802835,-0.0864902958,2.24643064,0.0108018117,-0.212359339,2.42306042,-0.5141793,0.0173234288,2.40205836,-0.0459063,-0.0199059844,2.47276521,-0.400607735,0.178494766,2.43574786,-0.103945553,0.17306067,2.49367929,0,0,0,0,0,0,0,0,0,0,0,0,166.347412109375,347.653076171875,242.06259155273438,337.5531311035156
123,2024-08-09T18:36:01.9914915+03:30,-85,-40,84,8,34,78,-17,84,-0.5904491,-0.08958307,2.24712729,0.0109693371,-0.211494684,2.42431045,-0.5134173,0.0166369863,2.4006567,-0.0460767038,-0.01942,2.4727726,-0.401058346,0.178391144,2.43536615,-0.104319669,0.1730474,2.49334121,0,0,0,0,0,0,0,0,0,0,0,0,166.40521240234375,347.40411376953125,241.745849609375,337.455078125
124,2024-08-09T18:36:02.0244438+03:30,-84,-39,85,8,34,78,-17,84,-0.589074731,-0.0925150961,2.24771571,0.011187993,-0.210590318,2.4257617,-0.5126246,0.0159371383,2.399192,-0.0462445356,-0.01895395,2.47280812,-0.401539356,0.178249538,2.43490362,-0.104759112,0.173041552,2.49296784,0,0,0,0,0,0,0,0,0,0,0,0,166.26953125,347.42120361328125,241.9697723388672,337.53192138671875
