FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y,origin_z,goal_z
248,2024-08-09T18:32:24.9382145+03:30,-53,-26,81,6,23,71,-21,88,-0.5206062,-0.1457101,2.217452,-0.00602450268,-0.184843272,2.4289422,-0.498631179,0.006162837,2.34306335,-0.0672161654,-0.017476229,2.45448542,-0.42293337,0.176422089,2.40044045,-0.140600517,0.17734915,2.46191669,0,0,0,0,0,0,0,0,0,0,0,0,172.48802185058594,331.6195068359375,253.65774536132807,338.2222900390625,1.5449,1.5024
249,2024-08-09T18:32:24.9751457+03:30,-54,-26,87,6,23,71,-20,88,-0.521258831,-0.144933835,2.21696663,-0.006805204,-0.185946792,2.428682,-0.498145878,0.006126411,2.343021,-0.0670789257,-0.01828389,2.45423341,-0.422497034,0.1765224,2.400615,-0.140165433,0.177310988,2.462025,0,0,0,0,0,0,0,0,0,0,0,0,172.58677673339844,330.88006591796875,253.50035095214844,338.06903076171875,1.5361,1.5024
250,2024-08-09T18:32:25.0099874+03:30,-56,-26,84,6,23,71,-20,88,-0.522110462,-0.144345134,2.214706,-0.007581901,-0.187271461,2.42827272,-0.497736,0.00602768129,2.34296,-0.06685679,-0.0192982946,2.453973,-0.42204237,0.176631048,2.40079141,-0.139686823,0.1772659,2.46213961,0,0,0,0,0,0,0,0,0,0,0,0,172.63619995117188,330.25469970703125,253.58360290527344,338.10028076171875,1.5449,1.5024
251,2024-08-09T18:32:25.0421189+03:30,-57,-27,80,7,23,71,-20,88,-0.523094356,-0.143826231,2.21141958,-0.008861051,-0.1888404,2.42712736,-0.4974901,0.00596159324,2.34299254,-0.06655744,-0.0205018446,2.45372081,-0.421568871,0.176753968,2.4009707,-0.1391671,0.177210942,2.4622612,0,0,0,0,0,0,0,0,0,0,0,0,172.82269287109375,329.745849609375,253.7559051513672,338.06903076171875,1.5449,1.5024
252,2024-08-09T18:32:25.0778718+03:30,-59,-27,73,6,23,71,-20,87,-0.524136543,-0.143374667,2.20752263,-0.0104383565,-0.190528914,2.42552376,-0.4973233,0.005880826,2.34308457,-0.06625133,-0.021722123,2.45347166,-0.421044618,0.176905,2.40115333,-0.138618186,0.17714642,2.46238613,0,0,0,0,0,0,0,0,0,0,0,0,172.9282989501953,328.2349548339844,253.6781005859375,338.0677490234375,1.5361,1.4944
253,2024-08-09T18:32:25.1074281+03:30,-61,-28,69,7,23,71,-20,87,-0.525127351,-0.14284341,2.20224667,-0.0121681765,-0.192258626,2.42364883,-0.496934474,0.006151431,2.341907,-0.06594064,-0.0229154229,2.45323443,-0.420457333,0.177080408,2.40133858,-0.138024539,0.17708312,2.46253657,0,0,0,0,0,0,0,0,0,0,0,0,173.12933349609375,327.6884155273437,253.5516967773437,338.0516357421875,1.5449,1.5024
254,2024-08-09T18:32:25.1405727+03:30,-61,-27,67,8,23,70,-20,87,-0.525653839,-0.142246485,2.196248,-0.0133080585,-0.193513587,2.42231369,-0.4962208,0.00672132475,2.3399868,-0.06568279,-0.0237931721,2.45301151,-0.419816941,0.177279353,2.40152836,-0.137393564,0.17702432,2.46270776,0,0,0,0,0,0,0,0,0,0,0,0,172.6680908203125,326.74285888671875,253.655517578125,338.04327392578125,1.5449,1.4944
255,2024-08-09T18:32:25.1740523+03:30,-62,-28,71,8,23,70,-19,87,-0.526398242,-0.141412213,2.19231558,-0.0146792913,-0.1947653,2.42067051,-0.495974153,0.00732069649,2.33911514,-0.0654803142,-0.0244020913,2.45279956,-0.419142127,0.177504465,2.40172434,-0.136738956,0.1769734,2.4629004,0,0,0,0,0,0,0,0,0,0,0,0,172.53262329101562,325.8834228515625,253.61380004882807,338.16607666015625,1.5361,1.4944
256,2024-08-09T18:32:25.2139276+03:30,-63,-28,68,8,23,70,-19,87,-0.527268648,-0.140444666,2.18984818,-0.0161668472,-0.195982128,2.41887069,-0.496064126,0.007934942,2.33897018,-0.0653286,-0.0247971062,2.45260358,-0.4184615,0.177740827,2.40192056,-0.1360746,0.176915973,2.46310234,0,0,0,0,0,0,0,0,0,0,0,0,172.28268432617188,324.7430114746094,253.621322631836,338.20709228515625,1.5449,1.5024
257,2024-08-09T18:32:25.2416977+03:30,-62,-29,68,9,24,70,-19,87,-0.5278347,-0.139276981,2.18925762,-0.016556235,-0.196572125,2.418266,-0.496403128,0.008554713,2.33931041,-0.06521433,-0.0250291154,2.45242882,-0.417792946,0.177980542,2.40212274,-0.135402456,0.1768497,2.46330523,0,0,0,0,0,0,0,0,0,0,0,0,172.112548828125,324.2678527832031,253.64279174804688,338.2060852050781,1.5449,1.5024
258,2024-08-09T18:32:25.2843693+03:30,-62,-29,67,8,24,70,-19,87,-0.52859,-0.138070986,2.18909836,-0.0165044088,-0.196840763,2.41851258,-0.496898621,0.009161441,2.33996177,-0.0651285946,-0.02514005,2.45227265,-0.4171471,0.178216353,2.40234,-0.13474001,0.1767775,2.46349931,0,0,0,0,0,0,0,0,0,0,0,0,171.52435302734375,322.6275634765625,253.7977752685547,338.0531616210937,1.5449,1.5024
259,2024-08-09T18:32:25.3184180+03:30,-63,-29,67,8,24,70,-19,87,-0.5294553,-0.136902526,2.18917418,-0.0161793232,-0.196922988,2.41929626,-0.497216552,0.009487174,2.34064984,-0.06505866,-0.0251928773,2.45213461,-0.416520417,0.178438351,2.40256476,-0.134081885,0.176701933,2.46369147,0,0,0,0,0,0,0,0,0,0,0,0,171.37838745117188,321.9732360839844,253.74038696289065,338.0557861328125,1.5449,1.5024
260,2024-08-09T18:32:25.3503993+03:30,-63,-29,66,8,24,70,-19,87,-0.5303803,-0.135787427,2.18937826,-0.0156326685,-0.19758977,2.42018938,-0.4974574,0.009633634,2.34136629,-0.0649994239,-0.0252064578,2.452012,-0.415948957,0.178620532,2.402813,-0.133414581,0.176568508,2.463859,0,0,0,0,0,0,0,0,0,0,0,0,171.36785888671875,320.54461669921875,253.48043823242188,338.08770751953125,1.5449,1.5024
261,2024-08-09T18:32:25.3762787+03:30,-62,-30,67,7,25,70,-19,87,-0.531341,-0.134728849,2.189656,-0.0147717744,-0.19789125,2.421264,-0.497718543,0.009686235,2.342134,-0.0649317652,-0.0252496637,2.45189834,-0.4154169,0.178771466,2.40308046,-0.13274838,0.176388875,2.4639976,0,0,0,0,0,0,0,0,0,0,0,0,171.21890258789062,319.8456420898437,253.6708526611328,338.10089111328125,1.5361,1.5024
262,2024-08-09T18:32:25.4061915+03:30,-63,-30,73,6,25,70,-18,86,-0.5324851,-0.133310661,2.19038773,-0.0138008073,-0.197987646,2.42235518,-0.497985542,0.009628659,2.3428905,-0.06485336,-0.0253237933,2.45179939,-0.414917767,0.178895846,2.40335727,-0.132073268,0.1761745,2.46412849,0,0,0,0,0,0,0,0,0,0,0,0,171.21493530273438,318.6502685546875,253.92665100097656,338.078857421875,1.5361,1.5024
263,2024-08-09T18:32:25.4372277+03:30,-65,-31,75,5,25,71,-18,86,-0.533669353,-0.132301375,2.18988538,-0.0127161173,-0.197933167,2.42348933,-0.498340875,0.009574518,2.343729,-0.06476492,-0.0254269186,2.4517107,-0.414441,0.178996786,2.403643,-0.131381065,0.175919667,2.464247,0,0,0,0,0,0,0,0,0,0,0,0,171.33139038085938,317.0761108398437,253.674072265625,338.2626647949219,1.5273,1.5024
264,2024-08-09T18:32:25.4769188+03:30,-65,-30,77,5,25,70,-18,86,-0.534386933,-0.130488336,2.1886363,-0.0120330257,-0.197914377,2.42418957,-0.49819383,0.009936016,2.343088,-0.0646688342,-0.0255498011,2.45163131,-0.413958251,0.179083109,2.40392947,-0.130670309,0.175639346,2.464353,0,0,0,0,0,0,0,0,0,0,0,0,171.70803833007812,316.03289794921875,253.4129638671875,338.06085205078125,1.5361,1.5024
265,2024-08-09T18:32:25.5102542+03:30,-66,-31,77,5,25,70,-18,86,-0.5353142,-0.128443271,2.18831682,-0.0116207134,-0.197879955,2.42456985,-0.4981712,0.0100919791,2.342989,-0.06456721,-0.0256486777,2.45157075,-0.41346702,0.1791629,2.404215,-0.129916266,0.175321862,2.46446681,0,0,0,0,0,0,0,0,0,0,0,0,171.58694458007812,315.5970153808594,253.72738647460932,337.94287109375,1.5361,1.5024
266,2024-08-09T18:32:25.5400194+03:30,-67,-31,76,5,25,70,-18,86,-0.5363214,-0.126326725,2.1886487,-0.0119909626,-0.198299766,2.4239974,-0.498223782,0.0101161385,2.34326053,-0.06445434,-0.0257483181,2.451527,-0.412968576,0.179240838,2.404499,-0.129100874,0.174961075,2.46459532,0,0,0,0,0,0,0,0,0,0,0,0,171.9973907470703,314.27459716796875,253.5227203369141,338.0924987792969,1.5449,1.5024
267,2024-08-09T18:32:25.5759041+03:30,-66,-31,74,5,26,70,-18,86,-0.5373158,-0.124195442,2.18945527,-0.0128142918,-0.198555589,2.42286634,-0.498458177,0.0101309009,2.34387279,-0.06433527,-0.0258400142,2.45149279,-0.412462622,0.179307967,2.40477729,-0.128257677,0.174577385,2.46473432,0,0,0,0,0,0,0,0,0,0,0,0,172.07908630371094,314.10479736328125,253.78738403320312,338.1102905273437,1.5361,1.5024
268,2024-08-09T18:32:25.6080580+03:30,-67,-32,81,6,26,70,-17,86,-0.538270652,-0.122123405,2.19054151,-0.0138079319,-0.1986605,2.421581,-0.498783678,0.0101418253,2.344694,-0.0642211959,-0.025863057,2.45146441,-0.411939561,0.179368332,2.40505457,-0.127370879,0.1741832,2.46489382,0,0,0,0,0,0,0,0,0,0,0,0,172.31320190429688,313.2320556640625,253.55035400390625,338.14093017578125,1.5273,1.5024
269,2024-08-09T18:32:25.6437111+03:30,-69,-33,78,6,26,71,-17,86,-0.539186358,-0.120187156,2.19158173,-0.0147772869,-0.198697135,2.42037058,-0.49914217,0.0101572843,2.34562731,-0.06411044,-0.0258659422,2.45143533,-0.411406338,0.179418892,2.40533948,-0.126486078,0.173803031,2.46507144,0,0,0,0,0,0,0,0,0,0,0,0,172.36871337890625,311.7825622558594,253.4654235839844,338.078857421875,1.5361,1.5024
270,2024-08-09T18:32:25.6743132+03:30,-68,-32,76,6,26,70,-17,86,-0.539351463,-0.11806418,2.19110179,-0.0157029331,-0.1986788,2.419263,-0.498824865,0.0105969459,2.34500337,-0.06400341,-0.02584293,2.45140624,-0.410824656,0.179476485,2.40564,-0.125592768,0.173451215,2.46531534,0,0,0,0,0,0,0,0,0,0,0,0,172.460693359375,310.9598999023437,253.50146484375,338.1654663085937,1.5361,1.5024
271,2024-08-09T18:32:25.7058961+03:30,-69,-32,75,7,26,70,-17,86,-0.539157152,-0.115776308,2.18961573,-0.0165620167,-0.198608369,2.418286,-0.4981264,0.0113562075,2.34336877,-0.06390089,-0.0257836934,2.45137548,-0.410184443,0.179551989,2.40596,-0.124703974,0.173150524,2.46562076,0,0,0,0,0,0,0,0,0,0,0,0,172.44345092773438,309.5439453125,253.5399932861328,338.1532592773437,1.5361,1.5024
272,2024-08-09T18:32:25.7408443+03:30,-69,-32,73,7,26,69,-17,86,-0.5386406,-0.113503844,2.18616629,-0.0173538681,-0.198485881,2.41744781,-0.49721846,0.01232842,2.34112048,-0.06380507,-0.0256785043,2.451343,-0.409519374,0.179636762,2.40629148,-0.12383499,0.172894835,2.46596265,0,0,0,0,0,0,0,0,0,0,0,0,172.45379638671875,308.5767517089844,253.5437774658203,338.22418212890625,1.5273,1.5024
273,2024-08-09T18:32:25.7751354+03:30,-68,-31,71,7,26,68,-17,86,-0.5380687,-0.111142375,2.1824038,-0.0181087051,-0.198696092,2.41670084,-0.496208459,0.0134650152,2.338557,-0.06365004,-0.02588199,2.45123625,-0.408820719,0.179728091,2.40662956,-0.122987464,0.172678351,2.46632624,0,0,0,0,0,0,0,0,0,0,0,0,172.19281005859375,307.5680236816406,253.89358520507807,337.999755859375,1.5361,1.5024
274,2024-08-09T18:32:25.8097641+03:30,-68,-31,77,7,26,67,-16,86,-0.5375221,-0.1087273,2.17836666,-0.0187828541,-0.198927164,2.41609836,-0.49514392,0.0147116911,2.335879,-0.0635003,-0.02610095,2.451111,-0.408054262,0.179836735,2.40697432,-0.122151241,0.17248933,2.466717,0,0,0,0,0,0,0,0,0,0,0,0,172.29290771484375,306.0368957519531,253.56204223632807,338.1123046875,1.5361,1.5024
275,2024-08-09T18:32:25.8423932+03:30,-68,-30,73,7,26,66,-16,85,-0.5369814,-0.106266387,2.174308,-0.0193811,-0.199093446,2.41561127,-0.494045258,0.0160694048,2.3332715,-0.06336878,-0.02625646,2.45098758,-0.407227248,0.180056155,2.40748024,-0.121328279,0.172327116,2.46712971,0,0,0,0,0,0,0,0,0,0,0,0,172.08929443359375,305.00421142578125,253.6698608398437,338.190673828125,1.5361,1.5024
276,2024-08-09T18:32:25.8750254+03:30,-68,-30,72,7,26,65,-16,85,-0.5364828,-0.103809319,2.17022181,-0.0199071076,-0.19919166,2.41522169,-0.492952675,0.017474927,2.33076429,-0.0632530153,-0.0263466947,2.450876,-0.406371772,0.180339217,2.40806913,-0.120537043,0.172186017,2.46754551,0,0,0,0,0,0,0,0,0,0,0,0,171.36842346191406,303.58349609375,253.3480987548828,338.1300048828125,1.5273,1.5024
277,2024-08-09T18:32:25.9095819+03:30,-67,-29,71,7,26,64,-16,85,-0.535819769,-0.101370335,2.165532,-0.0203601,-0.199223652,2.4149096,-0.491898149,0.0188878048,2.32837439,-0.06314957,-0.026375683,2.45078063,-0.405518144,0.180654243,2.40869761,-0.119781263,0.17206195,2.46795821,0,0,0,0,0,0,0,0,0,0,0,0,170.99179077148438,303.01824951171875,253.80227661132807,338.2469482421875,1.5273,1.5024
278,2024-08-09T18:32:25.9376884+03:30,-69,-29,70,7,25,63,-16,85,-0.535072863,-0.0989723,2.16056585,-0.02077314,-0.199185982,2.41463852,-0.4908919,0.0202776771,2.32612133,-0.06305906,-0.026338907,2.45070815,-0.404683918,0.180994853,2.409379,-0.119072713,0.171939567,2.46834254,0,0,0,0,0,0,0,0,0,0,0,0,170.61959838867188,301.67010498046875,253.68087768554688,338.02813720703125,1.5273,1.4944
279,2024-08-09T18:32:25.9792396+03:30,-68,-28,69,7,25,62,-16,85,-0.5344225,-0.0966431051,2.155779,-0.020952899,-0.199045554,2.4145484,-0.489930719,0.02163563,2.32401514,-0.062980786,-0.0262306482,2.45066452,-0.403872,0.18134664,2.410093,-0.118418142,0.171811044,2.46868324,0,0,0,0,0,0,0,0,0,0,0,0,170.44461059570312,301.1075439453125,253.69094848632807,338.0365600585937,1.5273,1.5024
280,2024-08-09T18:32:26.0080490+03:30,-68,-28,77,7,25,61,-15,85,-0.5340791,-0.09423891,2.15064669,-0.02089312,-0.198819354,2.41462016,-0.489043981,0.0229702573,2.32205963,-0.06291438,-0.0260743834,2.45064044,-0.4030946,0.181682155,2.41081738,-0.117793791,0.171667248,2.46901083,0,0,0,0,0,0,0,0,0,0,0,0,170.28956604003906,299.9058837890625,253.8377685546875,338.11962890625,1.5361,1.5024
281,2024-08-09T18:32:26.0484780+03:30,-68,-28,77,7,25,60,-15,85,-0.5336151,-0.0918102,2.14565563,-0.020722568,-0.1985479,2.41477251,-0.488223642,0.0242745131,2.32024837,-0.0628573745,-0.025886504,2.45063019,-0.4023631,0.181990728,2.41152954,-0.117218763,0.171512172,2.46930885,0,0,0,0,0,0,0,0,0,0,0,0,170.14263916015625,299.00714111328125,253.88800048828125,338.2450561523437,1.5273,1.5024
282,2024-08-09T18:32:26.0754287+03:30,-67,-28,78,7,25,59,-15,85,-0.533084154,-0.0894106552,2.14087629,-0.0205311589,-0.19829753,2.41496944,-0.487452865,0.0255381372,2.31858063,-0.06279955,-0.0257137958,2.4506402,-0.401672184,0.182266027,2.41221142,-0.116694592,0.171362609,2.46958375,0,0,0,0,0,0,0,0,0,0,0,0,170.644287109375,298.35369873046875,253.7042236328125,338.1860046386719,1.5273,1.5024
283,2024-08-09T18:32:26.1064925+03:30,-67,-28,77,6,25,58,-15,84,-0.5325361,-0.08706941,2.136353,-0.0198509656,-0.197862715,2.41533136,-0.486759871,0.02676995,2.31707788,-0.06275296,-0.0254919119,2.45066357,-0.401056677,0.182489127,2.41287017,-0.116234489,0.171231687,2.46982956,0,0,0,0,0,0,0,0,0,0,0,0,170.36721801757812,297.55340576171875,253.71324157714844,338.02587890625,1.5273,1.5024
284,2024-08-09T18:32:26.1398971+03:30,-67,-28,80,5,25,58,-15,84,-0.532080233,-0.0846937448,2.13212681,-0.018944934,-0.1972242,2.41586614,-0.486168832,0.02798907,2.3157115,-0.06273876,-0.0251224674,2.45068264,-0.400508463,0.182667181,2.41349483,-0.115819328,0.171111614,2.47005773,0,0,0,0,0,0,0,0,0,0,0,0,170.44500732421875,296.9910888671875,253.4228515625,337.93408203125,1.5273,1.5024
285,2024-08-09T18:32:26.1708544+03:30,-67,-28,84,5,25,57,-15,84,-0.5316934,-0.0823292,2.12819338,-0.0178273451,-0.196516111,2.41654944,-0.485640645,0.0291680023,2.31445813,-0.06273791,-0.0247403327,2.45070744,-0.400016,0.182796046,2.41407323,-0.115436353,0.17100206,2.47028136,0,0,0,0,0,0,0,0,0,0,0,0,170.666748046875,295.73388671875,253.86935424804688,338.054443359375,1.5273,1.5024
286,2024-08-09T18:32:26.2073628+03:30,-66,-28,88,5,25,56,-15,84,-0.5313336,-0.0800086558,2.12450647,-0.0165892728,-0.195777714,2.41736341,-0.485132247,0.0302896332,2.31328082,-0.062732555,-0.0243540481,2.4507544,-0.399496228,0.182859659,2.4145565,-0.115075067,0.1709001,2.47050452,0,0,0,0,0,0,0,0,0,0,0,0,170.84185791015625,294.8248596191406,253.4085998535156,337.932861328125,1.5273,1.5024
287,2024-08-09T18:32:26.2439456+03:30,-67,-28,91,5,25,56,-15,84,-0.530966461,-0.07774224,2.12105274,-0.015821401,-0.195202738,2.41789,-0.484646559,0.0313717127,2.31219673,-0.06272081,-0.0240097959,2.45082474,-0.398972,0.182885855,2.41498446,-0.114734486,0.170808047,2.47073412,0,0,0,0,0,0,0,0,0,0,0,0,170.87081909179688,294.09979248046875,253.7064819335937,338.1635437011719,1.5273,1.5024
288,2024-08-09T18:32:26.2707451+03:30,-67,-28,93,5,25,55,-15,84,-0.5308756,-0.07513526,2.11927,-0.0153545514,-0.195130587,2.41813231,-0.484167069,0.03241545,2.311193,-0.0626325458,-0.02408327,2.4509058,-0.398449868,0.182894737,2.41537833,-0.114409789,0.17071791,2.47096944,0,0,0,0,0,0,0,0,0,0,0,0,170.72952270507812,292.513916015625,253.76905822753903,338.0657958984375,1.5273,1.5024
289,2024-08-09T18:32:26.3064600+03:30,-67,-28,97,5,25,55,-15,84,-0.5306179,-0.07267395,2.11711669,-0.014325358,-0.195129141,2.418788,-0.4837134,0.0334322155,2.31026268,-0.06250686,-0.024380859,2.45098257,-0.397920936,0.182889447,2.41573,-0.114106655,0.170639277,2.471212,0,0,0,0,0,0,0,0,0,0,0,0,171.0442657470703,292.214111328125,253.44667053222656,338.1087341308594,1.5273,1.5024
290,2024-08-09T18:32:26.3403508+03:30,-67,-27,101,4,25,54,-15,84,-0.5306044,-0.07002464,2.116221,-0.0133773563,-0.19531472,2.41958928,-0.483266979,0.0344139971,2.309388,-0.0623647124,-0.0247992985,2.4510498,-0.397393733,0.182875887,2.416043,-0.113812551,0.170580611,2.47147155,0,0,0,0,0,0,0,0,0,0,0,0,170.9993896484375,290.93359375,253.8521881103516,338.09039306640625,1.5273,1.4944
291,2024-08-09T18:32:26.3755482+03:30,-67,-28,105,4,25,54,-15,84,-0.530253649,-0.06766375,2.11458182,-0.012523164,-0.195624515,2.42046571,-0.482803583,0.0353581719,2.30854774,-0.0622163676,-0.0252875183,2.45110822,-0.396883965,0.182856336,2.416325,-0.11356017,0.170580551,2.47174764,0,0,0,0,0,0,0,0,0,0,0,0,170.74317932128906,290.16632080078125,253.7476501464844,338.19549560546875,1.5193,1.5024
292,2024-08-09T18:32:26.4052001+03:30,-67,-27,109,4,25,53,-15,84,-0.5296893,-0.06553263,2.11248088,-0.0116768777,-0.196175367,2.42141986,-0.482340574,0.03626438,2.30774617,-0.06198885,-0.0259742532,2.45118,-0.3964217,0.182824239,2.41659617,-0.113311864,0.170597777,2.47205424,0,0,0,0,0,0,0,0,0,0,0,0,170.476318359375,289.3543395996094,253.75938415527344,337.9725952148437,1.5193,1.5024
293,2024-08-09T18:32:26.4403566+03:30,-67,-28,113,4,25,53,-15,84,-0.528971,-0.06356918,2.110094,-0.0108475285,-0.1969197,2.42241216,-0.4818639,0.03714345,2.306972,-0.06170011,-0.0268213227,2.45126843,-0.395997643,0.182790488,2.4168613,-0.113073796,0.170633689,2.47238135,0,0,0,0,0,0,0,0,0,0,0,0,170.39651489257812,288.4999389648437,253.72100830078125,337.997802734375,1.5193,1.5024
294,2024-08-09T18:32:26.4742281+03:30,-67,-28,129,4,25,53,-14,84,-0.52811563,-0.06173561,2.10752463,-0.0100435382,-0.197491869,2.42337465,-0.481357068,0.03799701,2.306212,-0.0614148751,-0.02748976,2.45141029,-0.39561,0.182756752,2.41711569,-0.112846985,0.170679972,2.472715,0,0,0,0,0,0,0,0,0,0,0,0,170.3611602783203,287.66619873046875,253.75662231445312,338.193603515625,1.5193,1.5024
295,2024-08-09T18:32:26.5059110+03:30,-66,-28,130,4,25,52,-14,84,-0.52769953,-0.0594140552,2.10643,-0.009793354,-0.19790335,2.42390919,-0.4808192,0.038849365,2.30548549,-0.061145924,-0.0278935414,2.45162773,-0.395250052,0.182752684,2.417388,-0.112623125,0.170729831,2.47306156,0,0,0,0,0,0,0,0,0,0,0,0,170.23985290527344,286.47564697265625,253.52069091796875,338.0243530273437,1.5193,1.5024
296,2024-08-09T18:32:26.5447138+03:30,-67,-28,131,4,25,52,-14,84,-0.526970446,-0.0572933853,2.10469055,-0.00958854053,-0.198155627,2.42443514,-0.4802566,0.03970242,2.304794,-0.06090777,-0.0281223785,2.45187855,-0.394903123,0.182782173,2.4176774,-0.112411886,0.170792252,2.47341466,0,0,0,0,0,0,0,0,0,0,0,0,170.11209106445312,286.23260498046875,253.49362182617188,338.0087280273437,1.5273,1.5024
297,2024-08-09T18:32:26.5799304+03:30,-66,-28,132,4,25,51,-14,84,-0.5260386,-0.0553298667,2.10255122,-0.009308987,-0.198483512,2.424932,-0.4796729,0.04056037,2.30412984,-0.060658738,-0.0284400731,2.45214319,-0.394570649,0.182838976,2.41797972,-0.11219801,0.17085366,2.47378778,0,0,0,0,0,0,0,0,0,0,0,0,169.80807495117188,276.7562255859375,253.67874145507807,337.9507751464844,1.5193,1.5024
298,2024-08-09T18:32:26.6075444+03:30,-66,-28,132,4,25,51,-14,84,-0.5249887,-0.05348183,2.100164,-0.008976844,-0.198983923,2.42537379,-0.4791295,0.0414481163,2.303506,-0.0603708178,-0.028933689,2.452419,-0.394268543,0.1828996,2.41828012,-0.111933358,0.170877174,2.474221,0,0,0,0,0,0,0,0,0,0,0,0,169.19583129882812,276.5028381347656,253.7218017578125,338.1182861328125,1.5105,1.5024
299,2024-08-09T18:32:26.6441719+03:30,-66,-28,133,4,25,51,-14,84,-0.5238778,-0.05172864,2.09765148,-0.008614058,-0.199523389,2.42580056,-0.4786129,0.0423443057,2.30291224,-0.0600887462,-0.0294746179,2.452691,-0.39398098,0.182962835,2.41856527,-0.11163266,0.170878455,2.474701,0,0,0,0,0,0,0,0,0,0,0,0,168.966064453125,281.37713623046875,253.71275329589844,338.1510314941406,1.5105,1.5024
300,2024-08-09T18:32:26.6752475+03:30,-65,-28,134,4,25,50,-14,84,-0.5233664,-0.04941747,2.096488,-0.008096861,-0.200111717,2.42622,-0.47810775,0.04323004,2.30233264,-0.0597855449,-0.0301059764,2.45295978,-0.393717647,0.183027238,2.4188385,-0.111303575,0.170866445,2.475222,0,0,0,0,0,0,0,0,0,0,0,0,169.21498107910156,280.7095947265625,253.9056396484375,338.18603515625,1.5193,1.5024
301,2024-08-09T18:32:26.7106652+03:30,-66,-28,136,4,25,50,-14,84,-0.523229063,-0.0466828831,2.09646654,-0.007482373,-0.20075509,2.42663026,-0.477613121,0.04409914,2.30176973,-0.0594997071,-0.0308267251,2.453184,-0.393477827,0.183090419,2.419099,-0.110952929,0.170842975,2.47576571,0,0,0,0,0,0,0,0,0,0,0,0,169.21902465820312,279.0303649902344,253.3651733398437,337.97589111328125,1.5105,1.5024
302,2024-08-09T18:32:26.7446038+03:30,-66,-28,138,4,25,49,-14,84,-0.523335755,-0.0437050052,2.09718418,-0.00673665,-0.201503411,2.42710948,-0.477130741,0.0449525863,2.30122232,-0.0591919832,-0.03168391,2.45339227,-0.393262118,0.183145672,2.41934657,-0.110589117,0.170809373,2.47631717,0,0,0,0,0,0,0,0,0,0,0,0,169.03993225097656,278.5052490234375,253.79656982421875,338.1645202636719,1.5193,1.4944
303,2024-08-09T18:32:26.7775448+03:30,-68,-29,153,4,25,50,-14,83,-0.5245972,-0.0404677577,2.100116,-0.005894535,-0.202104777,2.42759728,-0.4773309,0.04508054,2.30251813,-0.0589144528,-0.032439813,2.45361,-0.3930651,0.183193952,2.41958141,-0.110217296,0.170767665,2.47686553,0,0,0,0,0,0,0,0,0,0,0,0,169.23468017578125,276.1595153808594,253.70001220703125,338.09014892578125,1.5193,1.5024
304,2024-08-09T18:32:26.8076339+03:30,-70,-29,155,4,25,50,-14,83,-0.5266086,-0.0371068679,2.10446215,-0.00500830868,-0.20261839,2.42807269,-0.4779556,0.0447668433,2.30500579,-0.05866769,-0.0331371762,2.4538312,-0.392883658,0.183228821,2.4197998,-0.1098351,0.170717582,2.47742224,0,0,0,0,0,0,0,0,0,0,0,0,169.01950073242188,276.06182861328125,253.8358459472656,337.937744140625,1.5105,1.5024
305,2024-08-09T18:32:26.8397876+03:30,-71,-31,157,4,26,51,-14,83,-0.5290717,-0.03373832,2.10964179,-0.00414164457,-0.2029993,2.42855334,-0.478868067,0.0441984981,2.30823231,-0.05846247,-0.0337128676,2.45407987,-0.392714,0.183253333,2.42000365,-0.109451585,0.170665473,2.47798872,0,0,0,0,0,0,0,0,0,0,0,0,169.279541015625,274.20050048828125,253.8040008544922,338.09698486328125,1.5193,1.5024
306,2024-08-09T18:32:26.8789671+03:30,-73,-32,159,4,26,52,-14,83,-0.5311721,-0.0301370658,2.1134336,-0.003323612,-0.203247517,2.42903185,-0.479509622,0.04440748,2.30999327,-0.0583020523,-0.0341580845,2.4543488,-0.3925616,0.183270052,2.42021537,-0.109074689,0.17061244,2.47855186,0,0,0,0,0,0,0,0,0,0,0,0,169.43896484375,272.3707275390625,253.49090576171875,338.10888671875,1.5105,1.5024
307,2024-08-09T18:32:26.9085662+03:30,-75,-32,161,4,26,52,-14,83,-0.532975852,-0.0264370237,2.11620474,-0.002530835,-0.203478172,2.42948484,-0.479959339,0.045139838,2.31074357,-0.05814652,-0.03458142,2.454604,-0.392424434,0.1832805,2.42043185,-0.1087119,0.170560628,2.47909737,0,0,0,0,0,0,0,0,0,0,0,0,169.0556640625,266.2486267089844,253.537353515625,338.1190795898437,1.5025,1.5024
